GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
50;1;C;01C104;Pose d'un stimulateur médullaire, niveau 4;0;0;10840,37;0;0;0;01/03/2015
51;1;C;01C111;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 1;0;14;7010,13;0;0;149,08;01/03/2015
52;1;C;01C112;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 2;4;21;9911,01;2900,88;0;101,47;01/03/2015
53;1;C;01C113;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 3;7;39;12007,46;2096,45;0;88,59;01/03/2015
54;1;C;01C114;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 4;6;60;13867,97;1860,51;0;427,37;01/03/2015
55;1;C;01C121;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 1;0;16;4940,2;0;0;115,67;01/03/2015
56;1;C;01C122;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 2;5;37;8520,14;3579,94;0;67,58;01/03/2015
57;1;C;01C123;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 3;5;45;9060,76;540,62;0;99,36;01/03/2015
58;1;C;01C124;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 4;15;92;13730,88;4670,12;0;278,28;01/03/2015
65;1;C;01C041;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 1;0;19;12241,31;0;0;142,03;01/03/2015
66;1;C;01C042;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 2;5;29;16405,26;4163,95;0;105,93;01/03/2015
67;1;C;01C043;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 3;6;49;20651,86;4246,6;0;67,93;01/03/2015
68;1;C;01C044;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 4;12;105;24455,68;3803,82;0;436,46;01/03/2015
69;1;C;01C121;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 1;0;16;11637,71;0;0;115,67;01/03/2015
70;1;C;01C122;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 2;5;37;15217,65;3579,94;0;67,58;01/03/2015
71;1;C;01C123;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 3;5;45;15758,27;540,62;0;99,36;01/03/2015
72;1;C;01C124;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 4;15;92;20428,4;4670,13;0;414,02;01/03/2015
73;1;C;01C10J;Pose d'un stimulateur médullaire, en ambulatoire;0;0;2166,99;0;0;0;01/03/2015
74;1;C;01C141;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 1;0;4;893,37;0;0;258,72;01/03/2015
75;1;C;01C142;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 2;0;12;2963,16;0;0;427,74;01/03/2015
76;1;C;01C143;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 3;0;0;3752,83;0;0;0;01/03/2015
77;1;C;01C144;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 4;0;0;4423,3;0;0;0;01/03/2015
78;1;C;01C14J;Libérations de nerfs superficiels à l'exception du médian au canal carpien, en ambulatoire;0;0;893,37;0;0;0;01/03/2015
79;1;C;01C151;Libérations du médian au canal carpien, niveau 1;0;3;966,36;0;0;153,49;01/03/2015
80;1;C;01C152;Libérations du médian au canal carpien, niveau 2;0;14;2654,75;0;0;341,56;01/03/2015
81;1;C;01C153;Libérations du médian au canal carpien, niveau 3;0;0;3488,14;0;0;0;01/03/2015
82;1;C;01C154;Libérations du médian au canal carpien, niveau 4;0;0;7491,7;0;0;0;01/03/2015
83;1;C;01C15J;Libérations du médian au canal carpien, en ambulatoire;0;0;966,36;0;0;0;01/03/2015
189;1;M;01K021;Autres embolisations intracrâniennes et médullaires, niveau 1;2;11;7331,05;0;2363,78;120,09;01/03/2015
190;1;M;01K022;Autres embolisations intracrâniennes et médullaires, niveau 2;0;18;8217,54;0;0;117,22;01/03/2015
191;1;M;01K023;Autres embolisations intracrâniennes et médullaires, niveau 3;0;34;10093,04;0;0;549,69;01/03/2015
192;1;M;01K024;Autres embolisations intracrâniennes et médullaires, niveau 4;0;0;16079,1;0;0;0;01/03/2015
193;1;M;01K031;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 1;2;11;4485,92;0;933,44;142,66;01/03/2015
194;1;M;01K032;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 2;0;22;8293,77;0;0;80,49;01/03/2015
195;1;M;01K033;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 3;6;58;11191,32;2897,55;0;356,49;01/03/2015
196;1;M;01K034;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 4;12;74;17653,66;6462,34;0;446,7;01/03/2015
197;1;M;01K04J;Injections de toxine botulique, en ambulatoire;0;0;373;0;0;0;01/03/2015
198;1;M;01K05J;Séjours pour douleurs chroniques rebelles comprenant un bloc ou une infiltration, en ambulatoire;0;0;261,83;0;0;0;01/03/2015
199;1;M;01K06J;Affections du système nerveux sans acte opératoire avec anesthésie, en ambulatoire;0;0;908,9;0;0;0;01/03/2015
200;1;M;01K071;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 1;5;37;9327,78;0;1432,75;116,89;01/03/2015
201;1;M;01K072;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 2;7;40;9678,44;350,66;0;265,17;01/03/2015
202;1;M;01K073;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 3;9;53;15274,24;5595,8;0;211,46;01/03/2015
203;1;M;01K074;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 4;9;93;23732,85;8458,61;0;476,14;01/03/2015
204;1;M;01M041;Méningites virales, niveau 1;0;9;1925,14;0;0;156,74;01/03/2015
205;1;M;01M042;Méningites virales, niveau 2;0;21;4130,57;0;0;149,19;01/03/2015
206;1;M;01M043;Méningites virales, niveau 3;6;36;6454,76;2324,19;0;146,1;01/03/2015
207;1;M;01M044;Méningites virales, niveau 4;7;64;10545,66;4090,9;0;305,45;01/03/2015
208;1;M;01M051;Infections du système nerveux à l'exception des méningites virales, niveau 1;0;13;2621,16;0;0;141,06;01/03/2015
209;1;M;01M052;Infections du système nerveux à l'exception des méningites virales, niveau 2;4;34;5583,61;2962,45;0;154,05;01/03/2015
210;1;M;01M053;Infections du système nerveux à l'exception des méningites virales, niveau 3;5;44;8078,03;2494,42;0;133,31;01/03/2015
211;1;M;01M054;Infections du système nerveux à l'exception des méningites virales, niveau 4;15;90;14210,31;6132,28;0;296,01;01/03/2015
212;1;M;01M05T;Infections du système nerveux à l'exception des méningites virales, très courte durée;0;0;630,22;0;0;0;01/03/2015
213;1;M;01M071;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 1;0;12;2125,41;0;0;117,17;01/03/2015
214;1;M;01M072;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 2;5;29;4225,03;2099,62;0;112,48;01/03/2015
215;1;M;01M073;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 3;6;36;5120,42;895,39;0;105,74;01/03/2015
216;1;M;01M074;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 4;9;52;6812,18;1691,76;0;245,42;01/03/2015
217;1;M;01M07T;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, très courte durée;0;0;479,49;0;0;0;01/03/2015
218;1;M;01M081;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 1;0;9;1464,17;0;0;131,55;01/03/2015
219;1;M;01M082;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 2;0;30;4226,76;0;0;133,13;01/03/2015
220;1;M;01M083;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 3;0;38;5976,13;0;0;111,05;01/03/2015
221;1;M;01M084;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 4;7;69;9418,67;3442,54;0;254,56;01/03/2015
222;1;M;01M08T;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, très courte durée;0;0;504,25;0;0;0;01/03/2015
223;1;M;01M091;Affections et lésions du rachis et de la moelle, niveau 1;0;7;1566,87;0;0;137,04;01/03/2015
224;1;M;01M092;Affections et lésions du rachis et de la moelle, niveau 2;0;31;5094,88;0;0;132,84;01/03/2015
225;1;M;01M093;Affections et lésions du rachis et de la moelle, niveau 3;5;49;7504,75;2409,87;0;132,36;01/03/2015
226;1;M;01M094;Affections et lésions du rachis et de la moelle, niveau 4;15;88;12666,95;5162,2;0;266,92;01/03/2015
227;1;M;01M09T;Affections et lésions du rachis et de la moelle, très courte durée;0;0;557,43;0;0;0;01/03/2015
228;1;M;01M101;Autres affections cérébrovasculaires, niveau 1;0;12;2062,7;0;0;172,94;01/03/2015
229;1;M;01M102;Autres affections cérébrovasculaires, niveau 2;5;26;5699,09;3636,39;0;116,9;01/03/2015
230;1;M;01M103;Autres affections cérébrovasculaires, niveau 3;6;36;6868,09;1169;0;154,74;01/03/2015
231;1;M;01M104;Autres affections cérébrovasculaires, niveau 4;12;72;12438,74;5570,65;0;321,54;01/03/2015
232;1;M;01M10T;Autres affections cérébrovasculaires, très courte durée;0;0;864,86;0;0;0;01/03/2015
233;1;M;01M111;Affections des nerfs crâniens et rachidiens, niveau 1;0;12;2052,44;0;0;147,16;01/03/2015
234;1;M;01M112;Affections des nerfs crâniens et rachidiens, niveau 2;4;23;3763,65;1711,21;0;140,04;01/03/2015
235;1;M;01M113;Affections des nerfs crâniens et rachidiens, niveau 3;0;36;5584,21;0;0;166,85;01/03/2015
236;1;M;01M114;Affections des nerfs crâniens et rachidiens, niveau 4;6;58;9254,98;3670,77;0;295,7;01/03/2015
237;1;M;01M11T;Affections des nerfs crâniens et rachidiens, très courte durée;0;0;551,12;0;0;0;01/03/2015
238;1;M;01M121;Autres affections du système nerveux, niveau 1;0;9;1818,78;0;0;116,42;01/03/2015
239;1;M;01M122;Autres affections du système nerveux, niveau 2;0;27;3914,46;0;0;118,27;01/03/2015
240;1;M;01M123;Autres affections du système nerveux, niveau 3;0;39;5870,44;0;0;97,62;01/03/2015
241;1;M;01M124;Autres affections du système nerveux, niveau 4;7;65;8408,62;2538,18;0;240,07;01/03/2015
242;1;M;01M12T;Autres affections du système nerveux, très courte durée;0;0;574,05;0;0;0;01/03/2015
243;1;M;01M131;Troubles de la conscience et comas d'origine non traumatique, niveau 1;0;3;920,94;0;0;105,87;01/03/2015
244;1;M;01M132;Troubles de la conscience et comas d'origine non traumatique, niveau 2;0;23;3038,19;0;0;151,17;01/03/2015
245;1;M;01M133;Troubles de la conscience et comas d'origine non traumatique, niveau 3;0;36;5003,51;0;0;167,99;01/03/2015
246;1;M;01M134;Troubles de la conscience et comas d'origine non traumatique, niveau 4;0;63;9539,12;0;0;281,16;01/03/2015
247;1;M;01M151;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 1;0;16;2365,04;0;0;128,26;01/03/2015
248;1;M;01M152;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 2;0;21;3109,62;0;0;117,93;01/03/2015
249;1;M;01M153;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 3;0;31;4288,97;0;0;251,85;01/03/2015
250;1;M;01M154;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 4;0;42;7287,23;0;0;321,23;01/03/2015
251;1;M;01M161;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 1;0;14;2227,57;0;0;176,71;01/03/2015
252;1;M;01M162;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 2;0;18;2988,12;0;0;172,24;01/03/2015
253;1;M;01M163;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 3;5;30;5055,01;2066,89;0;225,33;01/03/2015
254;1;M;01M164;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 4;0;46;8660,2;0;0;346,04;01/03/2015
255;1;M;01M171;Sclérose en plaques et ataxie cérébelleuse, niveau 1;2;8;1350,31;0;449;128,84;01/03/2015
256;1;M;01M172;Sclérose en plaques et ataxie cérébelleuse, niveau 2;0;23;3282,88;0;0;141,96;01/03/2015
257;1;M;01M173;Sclérose en plaques et ataxie cérébelleuse, niveau 3;0;38;5878,14;0;0;127,4;01/03/2015
258;1;M;01M174;Sclérose en plaques et ataxie cérébelleuse, niveau 4;7;70;9955;4076,86;0;266,07;01/03/2015
259;1;M;01M17T;Sclérose en plaques et ataxie cérébelleuse, très courte durée;0;0;452,32;0;0;0;01/03/2015
260;1;C;01M181;Lésions traumatiques intracrâniennes sévères, niveau 1;0;15;2062,07;0;0;133,4;01/03/2015
261;1;C;01M182;Lésions traumatiques intracrâniennes sévères, niveau 2;0;27;4655,96;0;0;117,39;01/03/2015
262;1;C;01M183;Lésions traumatiques intracrâniennes sévères, niveau 3;5;47;7056,53;2400,57;0;116,12;01/03/2015
263;1;C;01M184;Lésions traumatiques intracrâniennes sévères, niveau 4;8;89;11933,64;4877,11;0;251,21;01/03/2015
264;1;C;01M191;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 1;0;5;1124,54;0;0;124,18;01/03/2015
265;1;C;01M192;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 2;0;24;3484,05;0;0;139,5;01/03/2015
266;1;C;01M193;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 3;0;36;5158,06;0;0;149,1;01/03/2015
267;1;C;01M194;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 4;8;60;8736,48;3578,42;0;269,48;01/03/2015
268;1;C;01M201;Commotions cérébrales, niveau 1;0;0;686,09;0;0;0;01/03/2015
269;1;C;01M202;Commotions cérébrales, niveau 2;0;14;2441,67;0;0;88,75;01/03/2015
270;1;C;01M203;Commotions cérébrales, niveau 3;0;24;3404,39;0;0;85,85;01/03/2015
271;1;C;01M204;Commotions cérébrales, niveau 4;0;50;5636,51;0;0;207,3;01/03/2015
272;1;M;01M211;Douleurs chroniques rebelles, niveau 1;2;10;1683,3;0;618,17;169,56;01/03/2015
273;1;M;01M212;Douleurs chroniques rebelles, niveau 2;4;18;3192,13;1508,83;0;159,4;01/03/2015
274;1;M;01M213;Douleurs chroniques rebelles, niveau 3;0;33;5583,1;0;0;248,27;01/03/2015
275;1;M;01M214;Douleurs chroniques rebelles, niveau 4;0;47;9058,86;0;0;356,27;01/03/2015
276;1;M;01M221;Migraines et céphalées, niveau 1;0;5;990,06;0;0;110,85;01/03/2015
277;1;M;01M222;Migraines et céphalées, niveau 2;0;15;2260,47;0;0;94,67;01/03/2015
278;1;M;01M223;Migraines et céphalées, niveau 3;0;25;3207,17;0;0;235,51;01/03/2015
279;1;M;01M224;Migraines et céphalées, niveau 4;0;0;5316,69;0;0;0;01/03/2015
280;1;M;01M22T;Migraines et céphalées, très courte durée;0;0;543,64;0;0;0;01/03/2015
281;1;M;01M231;Convulsions hyperthermiques, niveau 1;0;3;937,07;0;0;181,69;01/03/2015
282;1;M;01M232;Convulsions hyperthermiques, niveau 2;0;12;2572,27;0;0;371,92;01/03/2015
283;1;M;01M233;Convulsions hyperthermiques, niveau 3;0;0;3788,68;0;0;0;01/03/2015
284;1;M;01M234;Convulsions hyperthermiques, niveau 4;0;0;6272,76;0;0;0;01/03/2015
285;1;M;01M241;Epilepsie, âge inférieur à 18 ans, niveau 1;0;6;1695,06;0;0;171,47;01/03/2015
286;1;M;01M242;Epilepsie, âge inférieur à 18 ans, niveau 2;0;17;3776,82;0;0;167,03;01/03/2015
287;1;M;01M243;Epilepsie, âge inférieur à 18 ans, niveau 3;0;34;6984,39;0;0;153,39;01/03/2015
288;1;M;01M244;Epilepsie, âge inférieur à 18 ans, niveau 4;0;61;11125,88;0;0;339,62;01/03/2015
289;1;M;01M24T;Epilepsie, âge inférieur à 18 ans, très courte durée;0;0;734,56;0;0;0;01/03/2015
290;1;M;01M251;Epilepsie, âge supérieur à 17 ans, niveau 1;0;8;1500,91;0;0;116,79;01/03/2015
291;1;M;01M252;Epilepsie, âge supérieur à 17 ans, niveau 2;0;18;2668,8;0;0;120,22;01/03/2015
292;1;M;01M253;Epilepsie, âge supérieur à 17 ans, niveau 3;0;29;4194,28;0;0;110,55;01/03/2015
293;1;M;01M254;Epilepsie, âge supérieur à 17 ans, niveau 4;0;50;6515,9;0;0;241,16;01/03/2015
294;1;M;01M25T;Epilepsie, âge supérieur à 17 ans, très courte durée;0;0;620,96;0;0;0;01/03/2015
295;1;M;01M261;Tumeurs malignes du système nerveux, niveau 1;0;14;2668,34;0;0;154,35;01/03/2015
296;1;M;01M262;Tumeurs malignes du système nerveux, niveau 2;0;25;4890,68;0;0;126,97;01/03/2015
297;1;M;01M263;Tumeurs malignes du système nerveux, niveau 3;5;43;7176,1;2285,42;0;152,69;01/03/2015
298;1;M;01M264;Tumeurs malignes du système nerveux, niveau 4;10;62;10077,23;2901,13;0;303,13;01/03/2015
299;1;M;01M26T;Tumeurs malignes du système nerveux, très courte durée;0;0;607,79;0;0;0;01/03/2015
300;1;M;01M271;Autres tumeurs du système nerveux, niveau 1;0;9;1923,95;0;0;118,03;01/03/2015
301;1;M;01M272;Autres tumeurs du système nerveux, niveau 2;0;23;3576,42;0;0;156,89;01/03/2015
302;1;M;01M273;Autres tumeurs du système nerveux, niveau 3;6;35;5459,01;1882,59;0;291,67;01/03/2015
303;1;M;01M274;Autres tumeurs du système nerveux, niveau 4;6;48;9647,45;4188,44;0;374,26;01/03/2015
304;1;M;01M27T;Autres tumeurs du système nerveux, très courte durée;0;0;811,58;0;0;0;01/03/2015
305;1;M;01M281;Hydrocéphalies, niveau 1;0;8;1394,39;0;0;129,89;01/03/2015
306;1;M;01M282;Hydrocéphalies, niveau 2;0;26;3732,41;0;0;138,8;01/03/2015
307;1;M;01M283;Hydrocéphalies, niveau 3;0;35;4981,63;0;0;209,75;01/03/2015
308;1;M;01M284;Hydrocéphalies, niveau 4;9;52;8547,42;3565,79;0;307,96;01/03/2015
309;1;M;01M28T;Hydrocéphalies, très courte durée;0;0;515,43;0;0;0;01/03/2015
310;1;M;01M291;Anévrysmes cérébraux, niveau 1;0;4;2094,04;0;0;254,33;01/03/2015
311;1;M;01M292;Anévrysmes cérébraux, niveau 2;0;19;5909,02;0;0;562,91;01/03/2015
312;1;M;01M293;Anévrysmes cérébraux, niveau 3;0;0;8703,34;0;0;0;01/03/2015
313;1;M;01M294;Anévrysmes cérébraux, niveau 4;0;0;14409,77;0;0;0;01/03/2015
314;1;M;01M301;Accidents vasculaires intracérébraux non transitoires, niveau 1;0;19;2997,89;0;0;126,48;01/03/2015
315;1;M;01M302;Accidents vasculaires intracérébraux non transitoires, niveau 2;0;28;4667,89;0;0;114,12;01/03/2015
316;1;M;01M303;Accidents vasculaires intracérébraux non transitoires, niveau 3;7;39;6844,05;2176,16;0;85,34;01/03/2015
317;1;M;01M304;Accidents vasculaires intracérébraux non transitoires, niveau 4;8;71;9574,89;2730,84;0;251,11;01/03/2015
318;1;M;01M30T;Transferts et autres séjours courts pour accidents vasculaires intracérébraux non transitoires;0;0;669,62;0;0;0;01/03/2015
319;1;M;01M311;Autres accidents vasculaires cérébraux non transitoires, niveau 1;0;18;2998,63;0;0;137,48;01/03/2015
320;1;M;01M312;Autres accidents vasculaires cérébraux non transitoires, niveau 2;0;28;4586,08;0;0;131,4;01/03/2015
321;1;M;01M313;Autres accidents vasculaires cérébraux non transitoires, niveau 3;7;39;7156,25;2570,17;0;84,53;01/03/2015
322;1;M;01M314;Autres accidents vasculaires cérébraux non transitoires, niveau 4;6;63;9185,01;2028,76;0;271,08;01/03/2015
323;1;M;01M31T;Transferts et autres séjours courts pour autres accidents vasculaires cérébraux non transitoires;0;0;759,04;0;0;0;01/03/2015
324;1;M;01M32Z;Explorations et surveillance pour affections du système nerveux;0;0;760,9;0;0;0;01/03/2015
325;1;M;01M331;Troubles du sommeil, niveau 1;0;0;684,36;0;0;0;01/03/2015
326;1;M;01M332;Troubles du sommeil, niveau 2;0;19;1979,69;0;0;191,65;01/03/2015
327;1;M;01M333;Troubles du sommeil, niveau 3;0;23;2838,06;0;0;225,22;01/03/2015
328;1;M;01M334;Troubles du sommeil, niveau 4;0;0;4827,69;0;0;0;01/03/2015
329;1;M;01M34Z;Anomalies de la démarche d'origine neurologique;3;26;3538,67;0;987,48;251,64;01/03/2015
330;1;M;01M35Z;Symptômes et autres recours aux soins de la CMD 01;0;14;2254,39;0;0;299,65;01/03/2015
331;1;M;01M36E;Accidents vasculaires cérébraux non transitoires avec décès : séjours de moins de 2 jours;0;0;682,81;0;0;0;01/03/2015
332;1;M;01M37E;Autres affections de la CMD 01 avec décès : séjours de moins de 2 jours;0;0;646,07;0;0;0;01/03/2015
333;1;M;01M04T;Méningites virales, très courte durée;0;0;548,7;0;0;0;01/03/2015
334;1;M;01M15T;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, très courte durée;0;0;727,05;0;0;0;01/03/2015
335;1;M;01M16T;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, très courte durée;0;0;815,14;0;0;0;01/03/2015
336;1;C;01M18T;Lésions traumatiques intracrâniennes sévères, très courte durée;0;0;833,9;0;0;0;01/03/2015
337;1;M;01M21T;Douleurs chroniques rebelles, très courte durée;0;0;446,96;0;0;0;01/03/2015
338;1;M;01M34T;Anomalies de la démarche d'origine neurologique, très courte durée;0;0;576,22;0;0;0;01/03/2015
339;1;M;01M35T;Symptômes et autres recours aux soins de la CMD 01, très courte durée;0;0;551,52;0;0;0;01/03/2015
340;1;M;01M381;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 1;0;5;1136,56;0;0;73,99;01/03/2015
341;1;M;01M382;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 2;0;23;2571,4;0;0;63,7;01/03/2015
342;1;M;01M383;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 3;0;33;3208,42;0;0;101;01/03/2015
343;1;M;01M384;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 4;0;48;4723,37;0;0;183,52;01/03/2015
344;1;M;01M391;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 1;0;5;1206,33;0;0;180,24;01/03/2015
345;1;M;01M392;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 2;0;10;2107,48;0;0;382,84;01/03/2015
346;1;M;01M393;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 3;0;0;3313,86;0;0;0;01/03/2015
347;1;M;01M394;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 4;0;0;3916,51;0;0;0;01/03/2015
410;2;C;02C021;Interventions sur la rétine, niveau 1;0;6;2586,67;0;0;205,65;01/03/2015
411;2;C;02C022;Interventions sur la rétine, niveau 2;0;15;4437,51;0;0;540,68;01/03/2015
412;2;C;02C023;Interventions sur la rétine, niveau 3;0;0;10205,2;0;0;0;01/03/2015
413;2;C;02C024;Interventions sur la rétine, niveau 4;0;0;13359,09;0;0;0;01/03/2015
414;2;C;02C02J;Interventions sur la rétine, en ambulatoire;0;0;2586,67;0;0;0;01/03/2015
415;2;C;02C031;Interventions sur l'orbite, niveau 1;0;7;2227,31;0;0;244,11;01/03/2015
416;2;C;02C032;Interventions sur l'orbite, niveau 2;0;18;4912,53;0;0;361,3;01/03/2015
417;2;C;02C033;Interventions sur l'orbite, niveau 3;0;31;9609,33;0;0;573,41;01/03/2015
418;2;C;02C034;Interventions sur l'orbite, niveau 4;0;0;14765,9;0;0;0;01/03/2015
