GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
67;1;C;01C043;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 3;0;43;19608,83;0;0;65,16;01/03/2020
68;1;C;01C044;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 4;12;105;23648,44;0;384,72;469,8;01/03/2020
69;1;C;01C121;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 1;0;10;11381,58;0;0;92,39;01/03/2020
70;1;C;01C122;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 2;0;27;14315,94;0;0;64,27;01/03/2020
71;1;C;01C123;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 3;0;45;15472,93;0;0;74,13;01/03/2020
72;1;C;01C124;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 4;15;92;18957,67;0;232,32;544,07;01/03/2020
73;1;C;01C10J;Pose d'un stimulateur médullaire, en ambulatoire;0;0;1928,19;0;0;0;01/03/2020
74;1;C;01C141;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 1;0;3;1261,21;0;0;187,68;01/03/2020
75;1;C;01C142;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 2;0;12;2950,29;0;0;379,67;01/03/2020
76;1;C;01C143;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 3;0;0;3687,1;0;0;0;01/03/2020
77;1;C;01C144;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 4;0;0;4345,83;0;0;0;01/03/2020
78;1;C;01C14J;Libérations de nerfs superficiels à l'exception du médian au canal carpien, en ambulatoire;0;0;1261,21;0;0;0;01/03/2020
79;1;C;01C151;Libérations du médian au canal carpien, niveau 1;0;3;939,13;0;0;199,09;01/03/2020
80;1;C;01C152;Libérations du médian au canal carpien, niveau 2;0;11;2531,78;0;0;336,33;01/03/2020
81;1;C;01C153;Libérations du médian au canal carpien, niveau 3;0;0;3426,52;0;0;0;01/03/2020
82;1;C;01C154;Libérations du médian au canal carpien, niveau 4;0;0;7359,34;0;0;0;01/03/2020
83;1;C;01C15J;Libérations du médian au canal carpien, en ambulatoire;0;0;939,13;0;0;0;01/03/2020
84;5;C;05C211;Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 1;0;3;1739,98;0;0;164,71;01/03/2020
84;11;C;11C091;Créations et réfections de fistules artérioveineuses pour affections de la CMD 11, niveau 1;0;3;1739,98;0;0;164,71;01/03/2020
85;5;C;05C212;Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 2;0;16;5298,24;0;0;141,08;01/03/2020
85;11;C;11C092;Créations et réfections de fistules artérioveineuses pour affections de la CMD 11, niveau 2;0;16;5298,24;0;0;141,08;01/03/2020
86;5;C;05C213;Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 3;0;42;9713,17;0;0;119,12;01/03/2020
86;11;C;11C093;Créations et réfections de fistules artérioveineuses pour affections de la CMD 11, niveau 3;0;42;9713,17;0;0;119,12;01/03/2020
87;5;C;05C214;Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 4;6;76;13763,35;0;2700,12;318,53;01/03/2020
87;11;C;11C094;Créations et réfections de fistules artérioveineuses pour affections de la CMD 11, niveau 4;6;76;13763,35;0;2700,12;318,53;01/03/2020
88;5;C;05C21J;Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, en ambulatoire;0;0;1739,98;0;0;0;01/03/2020
88;11;C;11C09J;Créations et réfections de fistules artérioveineuses pour affections de la CMD 11, en ambulatoire;0;0;1739,98;0;0;0;01/03/2020
89;9;C;09C061;Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 1;0;0;2448,12;0;0;0;01/03/2020
89;9;C;09C06T;Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, très courte durée;0;0;2448,12;0;0;0;01/03/2020
189;1;M;01K021;Autres embolisations intracrâniennes et médullaires, niveau 1;0;6;7080,52;0;0;100,98;01/03/2020
190;1;M;01K022;Autres embolisations intracrâniennes et médullaires, niveau 2;0;11;8066,23;0;0;80,07;01/03/2020
191;1;M;01K023;Autres embolisations intracrâniennes et médullaires, niveau 3;0;34;9907,77;0;0;631,79;01/03/2020
192;1;M;01K024;Autres embolisations intracrâniennes et médullaires, niveau 4;0;0;15818,93;0;0;0;01/03/2020
193;1;M;01K031;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 1;0;7;4143,29;0;0;184,09;01/03/2020
194;1;M;01K032;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 2;0;18;7824,12;0;0;154,53;01/03/2020
195;1;M;01K033;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 3;0;32;10357,88;0;0;145,71;01/03/2020
196;1;M;01K034;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 4;12;74;16477,77;0;582,85;492,34;01/03/2020
197;1;M;01K04J;Injections de toxine botulique, en ambulatoire;0;0;368,41;0;0;0;01/03/2020
198;1;M;01K05J;Séjours pour douleurs chroniques irréductibles comprenant un bloc ou une infiltration, en ambulatoire;0;0;257,63;0;0;0;01/03/2020
199;1;M;01K06J;Affections du système nerveux sans acte opératoire avec anesthésie, en ambulatoire;0;0;895,65;0;0;0;01/03/2020
200;1;M;01K071;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 1;0;37;9078,42;0;0;134,21;01/03/2020
201;1;M;01K072;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 2;0;40;9481,06;0;0;256,62;01/03/2020
202;1;M;01K073;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 3;0;53;14683,35;0;0;209,96;01/03/2020
203;1;M;01K074;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 4;9;93;23081,67;0;1399,72;620,24;01/03/2020
204;1;M;01M041;Méningites virales, niveau 1;0;7;1673,38;0;0;146,56;01/03/2020
205;1;M;01M042;Méningites virales, niveau 2;0;13;3298,56;0;0;125,69;01/03/2020
206;1;M;01M043;Méningites virales, niveau 3;6;36;6189,4;0;963,61;137,06;01/03/2020
207;1;M;01M044;Méningites virales, niveau 4;7;64;10027,03;0;1279,21;357,05;01/03/2020
208;1;M;01M051;Infections du système nerveux à l'exception des méningites virales, niveau 1;0;11;2562,96;0;0;123,18;01/03/2020
209;1;M;01M052;Infections du système nerveux à l'exception des méningites virales, niveau 2;4;34;5396,01;0;1888,7;134,41;01/03/2020
210;1;M;01M053;Infections du système nerveux à l'exception des méningites virales, niveau 3;0;35;7741,46;0;0;94,21;01/03/2020
211;1;M;01M054;Infections du système nerveux à l'exception des méningites virales, niveau 4;15;90;12923,15;0;345,45;310,8;01/03/2020
212;1;M;01M05T;Infections du système nerveux à l'exception des méningites virales, très courte durée;0;0;818,56;0;0;0;01/03/2020
213;1;M;01M071;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 1;0;8;1467,18;0;0;115,68;01/03/2020
214;1;M;01M072;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 2;5;29;3896,49;0;809,77;117,24;01/03/2020
215;1;M;01M073;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 3;5;30;4950,62;0;702,75;74,65;01/03/2020
216;1;M;01M074;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 4;9;52;6592,91;0;273,72;247,63;01/03/2020
217;1;M;01M07T;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, très courte durée;0;0;634,49;0;0;0;01/03/2020
218;1;M;01M081;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 1;0;7;1423,32;0;0;124,57;01/03/2020
219;1;M;01M082;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 2;0;19;3784,94;0;0;107,23;01/03/2020
220;1;M;01M083;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 3;0;33;5729,57;0;0;94,91;01/03/2020
221;1;M;01M084;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 4;7;69;9146,35;0;1138,93;277,96;01/03/2020
222;1;M;01M08T;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, très courte durée;0;0;580,92;0;0;0;01/03/2020
223;1;M;01M091;Affections et lésions du rachis et de la moelle, niveau 1;0;7;1543,65;0;0;124,63;01/03/2020
224;1;M;01M092;Affections et lésions du rachis et de la moelle, niveau 2;0;19;4543,62;0;0;92,14;01/03/2020
225;1;M;01M093;Affections et lésions du rachis et de la moelle, niveau 3;5;49;7307,89;0;1842,85;111,04;01/03/2020
226;1;M;01M094;Affections et lésions du rachis et de la moelle, niveau 4;15;88;11638,54;0;288,71;285,67;01/03/2020
227;1;M;01M09T;Affections et lésions du rachis et de la moelle, très courte durée;0;0;551,7;0;0;0;01/03/2020
228;1;M;01M101;Autres affections cérébrovasculaires, niveau 1;0;8;1714,1;0;0;151,09;01/03/2020
229;1;M;01M102;Autres affections cérébrovasculaires, niveau 2;0;19;3829,39;0;0;142,54;01/03/2020
230;1;M;01M103;Autres affections cérébrovasculaires, niveau 3;6;36;6427,31;0;865,97;137,69;01/03/2020
231;1;M;01M104;Autres affections cérébrovasculaires, niveau 4;12;72;11384,11;0;472,08;304,54;01/03/2020
232;1;M;01M10T;Autres affections cérébrovasculaires, très courte durée;0;0;827,18;0;0;0;01/03/2020
233;1;M;01M111;Affections des nerfs crâniens et rachidiens, niveau 1;0;8;2000,19;0;0;117,08;01/03/2020
234;1;M;01M112;Affections des nerfs crâniens et rachidiens, niveau 2;0;15;3217,02;0;0;98,16;01/03/2020
235;1;M;01M113;Affections des nerfs crâniens et rachidiens, niveau 3;0;36;5278,43;0;0;162,66;01/03/2020
236;1;M;01M114;Affections des nerfs crâniens et rachidiens, niveau 4;6;58;8856,95;0;2385,68;320,52;01/03/2020
237;1;M;01M11T;Affections des nerfs crâniens et rachidiens, très courte durée;0;0;633,24;0;0;0;01/03/2020
238;1;M;01M121;Autres affections du système nerveux, niveau 1;0;7;1776,56;0;0;109,55;01/03/2020
239;1;M;01M122;Autres affections du système nerveux, niveau 2;0;16;3450,6;0;0;95,51;01/03/2020
240;1;M;01M123;Autres affections du système nerveux, niveau 3;0;31;5769,88;0;0;69,43;01/03/2020
241;1;M;01M124;Autres affections du système nerveux, niveau 4;7;65;8130,67;0;786,93;289,73;01/03/2020
242;1;M;01M12T;Autres affections du système nerveux, très courte durée;0;0;737,76;0;0;0;01/03/2020
243;1;M;01M131;Troubles de la conscience et comas d'origine non traumatique, niveau 1;0;3;893,72;0;0;138,41;01/03/2020
244;1;M;01M132;Troubles de la conscience et comas d'origine non traumatique, niveau 2;0;14;2925,29;0;0;128;01/03/2020
245;1;M;01M133;Troubles de la conscience et comas d'origine non traumatique, niveau 3;0;26;4854,81;0;0;117,38;01/03/2020
246;1;M;01M134;Troubles de la conscience et comas d'origine non traumatique, niveau 4;0;63;9197,77;0;0;354,7;01/03/2020
247;1;M;01M151;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 1;0;10;2291,93;0;0;148,77;01/03/2020
248;1;M;01M152;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 2;0;14;2958,29;0;0;146,23;01/03/2020
249;1;M;01M153;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 3;0;21;4184,88;0;0;136,56;01/03/2020
250;1;M;01M154;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 4;0;42;7052,63;0;0;320,66;01/03/2020
251;1;M;01M161;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 1;0;8;2155,11;0;0;123,99;01/03/2020
252;1;M;01M162;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 2;0;12;2651,07;0;0;171,59;01/03/2020
253;1;M;01M163;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 3;0;22;4572,79;0;0;163,01;01/03/2020
254;1;M;01M164;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 4;0;46;8485,13;0;0;359,06;01/03/2020
255;1;M;01M171;Sclérose en plaques et ataxie cérébelleuse, niveau 1;0;6;1204;0;0;131,28;01/03/2020
256;1;M;01M172;Sclérose en plaques et ataxie cérébelleuse, niveau 2;0;13;3061,8;0;0;114,81;01/03/2020
257;1;M;01M173;Sclérose en plaques et ataxie cérébelleuse, niveau 3;0;30;5642,87;0;0;99,07;01/03/2020
258;1;M;01M174;Sclérose en plaques et ataxie cérébelleuse, niveau 4;7;70;9605,96;0;1321,03;291,11;01/03/2020
259;1;M;01M17T;Sclérose en plaques et ataxie cérébelleuse, très courte durée;0;0;445,44;0;0;0;01/03/2020
260;1;C;01M181;Lésions traumatiques intracrâniennes sévères, niveau 1;0;10;1994,03;0;0;119,48;01/03/2020
261;1;C;01M182;Lésions traumatiques intracrâniennes sévères, niveau 2;0;20;4027,23;0;0;107,33;01/03/2020
262;1;C;01M183;Lésions traumatiques intracrâniennes sévères, niveau 3;0;34;6638,84;0;0;87,17;01/03/2020
263;1;C;01M184;Lésions traumatiques intracrâniennes sévères, niveau 4;8;89;11433,15;0;1065,4;314,12;01/03/2020
264;1;C;01M191;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 1;0;5;1166,84;0;0;131,04;01/03/2020
265;1;C;01M192;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 2;0;18;3374,56;0;0;119,02;01/03/2020
266;1;C;01M193;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 3;0;29;5026,03;0;0;107,97;01/03/2020
267;1;C;01M194;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 4;8;60;8373,47;0;743,88;287,73;01/03/2020
268;1;C;01M201;Commotions cérébrales, niveau 1;0;3;668,24;0;0;102,4;01/03/2020
269;1;C;01M202;Commotions cérébrales, niveau 2;0;13;2380,87;0;0;83,79;01/03/2020
270;1;C;01M203;Commotions cérébrales, niveau 3;0;22;3545,42;0;0;69,12;01/03/2020
271;1;C;01M204;Commotions cérébrales, niveau 4;0;50;5480,95;0;0;251,02;01/03/2020
272;1;M;01M211;Douleurs chroniques irréductibles, niveau 1;0;7;1500,13;0;0;175,18;01/03/2020
273;1;M;01M212;Douleurs chroniques irréductibles, niveau 2;0;13;2881,38;0;0;165,47;01/03/2020
274;1;M;01M213;Douleurs chroniques irréductibles, niveau 3;0;23;5247,68;0;0;135,81;01/03/2020
275;1;M;01M214;Douleurs chroniques irréductibles, niveau 4;0;47;8507,2;0;0;358,22;01/03/2020
276;1;M;01M221;Migraines et céphalées, niveau 1;0;3;814,58;0;0;159,5;01/03/2020
277;1;M;01M222;Migraines et céphalées, niveau 2;0;10;2194,05;0;0;121,93;01/03/2020
278;1;M;01M223;Migraines et céphalées, niveau 3;0;17;3047,55;0;0;256,27;01/03/2020
279;1;M;01M224;Migraines et céphalées, niveau 4;0;0;5225,1;0;0;0;01/03/2020
280;1;M;01M22T;Migraines et céphalées, très courte durée;0;0;814,58;0;0;0;01/03/2020
281;1;M;01M231;Convulsions hyperthermiques, niveau 1;0;3;900,89;0;0;378,36;01/03/2020
282;1;M;01M232;Convulsions hyperthermiques, niveau 2;0;7;2414,35;0;0;417,94;01/03/2020
283;1;M;01M233;Convulsions hyperthermiques, niveau 3;0;0;3700,12;0;0;0;01/03/2020
284;1;M;01M234;Convulsions hyperthermiques, niveau 4;0;0;6126,16;0;0;0;01/03/2020
285;1;M;01M241;Epilepsie, âge inférieur à 18 ans, niveau 1;0;5;1639,82;0;0;158,33;01/03/2020
286;1;M;01M242;Epilepsie, âge inférieur à 18 ans, niveau 2;0;12;3575,71;0;0;141,44;01/03/2020
287;1;M;01M243;Epilepsie, âge inférieur à 18 ans, niveau 3;0;26;6680,14;0;0;109,32;01/03/2020
288;1;M;01M244;Epilepsie, âge inférieur à 18 ans, niveau 4;0;61;10506,36;0;0;366,61;01/03/2020
289;1;M;01M24T;Epilepsie, âge inférieur à 18 ans, très courte durée;0;0;719,15;0;0;0;01/03/2020
290;1;M;01M251;Epilepsie, âge supérieur à 17 ans, niveau 1;0;6;1453,13;0;0;126,95;01/03/2020
291;1;M;01M252;Epilepsie, âge supérieur à 17 ans, niveau 2;0;14;2588,4;0;0;122,95;01/03/2020
292;1;M;01M253;Epilepsie, âge supérieur à 17 ans, niveau 3;0;25;4079,54;0;0;115,65;01/03/2020
293;1;M;01M254;Epilepsie, âge supérieur à 17 ans, niveau 4;0;44;6276,91;0;0;250,24;01/03/2020
294;1;M;01M25T;Epilepsie, âge supérieur à 17 ans, très courte durée;0;0;622,86;0;0;0;01/03/2020
295;1;M;01M261;Tumeurs malignes du système nerveux, niveau 1;0;10;2413,73;0;0;140,39;01/03/2020
296;1;M;01M262;Tumeurs malignes du système nerveux, niveau 2;0;19;4362,74;0;0;124,45;01/03/2020
297;1;M;01M263;Tumeurs malignes du système nerveux, niveau 3;0;33;6889,33;0;0;97,41;01/03/2020
298;1;M;01M264;Tumeurs malignes du système nerveux, niveau 4;10;62;9714,09;0;376,63;324,76;01/03/2020
299;1;M;01M26T;Tumeurs malignes du système nerveux, très courte durée;0;0;618,74;0;0;0;01/03/2020
300;1;M;01M271;Autres tumeurs du système nerveux, niveau 1;0;7;1862,21;0;0;150,45;01/03/2020
301;1;M;01M272;Autres tumeurs du système nerveux, niveau 2;0;15;3307,52;0;0;131,86;01/03/2020
302;1;M;01M273;Autres tumeurs du système nerveux, niveau 3;0;28;5021,71;0;0;191,93;01/03/2020
303;1;M;01M274;Autres tumeurs du système nerveux, niveau 4;6;48;8860,25;0;2559,03;370,96;01/03/2020
304;1;M;01M27T;Autres tumeurs du système nerveux, très courte durée;0;0;786,24;0;0;0;01/03/2020
305;1;M;01M281;Hydrocéphalies, niveau 1;0;5;1071,84;0;0;127,83;01/03/2020
306;1;M;01M282;Hydrocéphalies, niveau 2;0;17;3046,87;0;0;103,33;01/03/2020
307;1;M;01M283;Hydrocéphalies, niveau 3;0;35;4906,74;0;0;190,76;01/03/2020
308;1;M;01M284;Hydrocéphalies, niveau 4;9;52;8149,68;0;540,49;266,9;01/03/2020
309;1;M;01M28T;Hydrocéphalies, très courte durée;0;0;578,96;0;0;0;01/03/2020
310;1;M;01M291;Anévrysmes cérébraux, niveau 1;0;3;2046,1;0;0;305,59;01/03/2020
311;1;M;01M292;Anévrysmes cérébraux, niveau 2;0;15;5713,25;0;0;633,61;01/03/2020
312;1;M;01M293;Anévrysmes cérébraux, niveau 3;0;0;8566,55;0;0;0;01/03/2020
313;1;M;01M294;Anévrysmes cérébraux, niveau 4;0;0;14183,29;0;0;0;01/03/2020
314;1;M;01M301;Accidents vasculaires intracérébraux non transitoires, niveau 1;0;13;2893,17;0;0;139,59;01/03/2020
315;1;M;01M302;Accidents vasculaires intracérébraux non transitoires, niveau 2;0;20;4485,87;0;0;122,95;01/03/2020
316;1;M;01M303;Accidents vasculaires intracérébraux non transitoires, niveau 3;0;31;6357,92;0;0;102,96;01/03/2020
317;1;M;01M304;Accidents vasculaires intracérébraux non transitoires, niveau 4;0;57;9034,99;0;0;280,92;01/03/2020
318;1;M;01M30T;Transferts et autres séjours courts pour accidents vasculaires intracérébraux non transitoires;0;0;767,98;0;0;0;01/03/2020
319;1;M;01M311;Autres accidents vasculaires cérébraux non transitoires, niveau 1;0;12;2895;0;0;117,38;01/03/2020
320;1;M;01M312;Autres accidents vasculaires cérébraux non transitoires, niveau 2;0;21;4415,67;0;0;106,32;01/03/2020
321;1;M;01M313;Autres accidents vasculaires cérébraux non transitoires, niveau 3;7;39;6780,23;0;525,46;87,54;01/03/2020
322;1;M;01M314;Autres accidents vasculaires cérébraux non transitoires, niveau 4;6;63;8881,21;0;1400,65;299,45;01/03/2020
323;1;M;01M31T;Transferts et autres séjours courts pour autres accidents vasculaires cérébraux non transitoires;0;0;770,96;0;0;0;01/03/2020
324;1;M;01M32Z;Explorations et surveillance pour affections du système nerveux;0;0;753,66;0;0;0;01/03/2020
325;1;M;01M331;Troubles du sommeil, niveau 1;0;3;699,75;0;0;134,54;01/03/2020
326;1;M;01M332;Troubles du sommeil, niveau 2;0;12;1910,53;0;0;191,41;01/03/2020
327;1;M;01M333;Troubles du sommeil, niveau 3;0;16;2676,2;0;0;227,24;01/03/2020
328;1;M;01M334;Troubles du sommeil, niveau 4;0;0;4753,92;0;0;0;01/03/2020
329;1;M;01M34Z;Anomalies de la démarche d'origine neurologique;0;20;3326,57;0;0;236,56;01/03/2020
330;1;M;01M35Z;Symptômes et autres recours aux soins de la CMD 01;0;10;2145,71;0;0;287,47;01/03/2020
331;1;M;01M36E;Accidents vasculaires cérébraux non transitoires avec décès : séjours de moins de 2 jours;0;0;719,76;0;0;0;01/03/2020
332;1;M;01M37E;Autres affections de la CMD 01 avec décès : séjours de moins de 2 jours;0;0;681,38;0;0;0;01/03/2020
333;1;M;01M04T;Méningites virales, très courte durée;0;0;660,64;0;0;0;01/03/2020
334;1;M;01M15T;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, très courte durée;0;0;717,43;0;0;0;01/03/2020
335;1;M;01M16T;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, très courte durée;0;0;801,56;0;0;0;01/03/2020
336;1;C;01M18T;Lésions traumatiques intracrâniennes sévères, très courte durée;0;0;814,11;0;0;0;01/03/2020
337;1;M;01M21T;Douleurs chroniques irréductibles, très courte durée;0;0;404,99;0;0;0;01/03/2020
338;1;M;01M34T;Anomalies de la démarche d'origine neurologique, très courte durée;0;0;627,68;0;0;0;01/03/2020
339;1;M;01M35T;Symptômes et autres recours aux soins de la CMD 01, très courte durée;0;0;629,57;0;0;0;01/03/2020
340;1;M;01M381;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 1;0;5;1031,57;0;0;64,93;01/03/2020
341;1;M;01M382;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 2;0;23;2200,3;0;0;198,99;01/03/2020
342;1;M;01M383;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 3;0;0;2988,01;0;0;0;01/03/2020
343;1;M;01M384;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 4;0;0;4927,3;0;0;0;01/03/2020
