GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
0053;01;C;01C113;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 3;0;39;12463,59;0;0;100,76;01/03/2021
5078;01;C;01C113;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 3;0;0;5573,85;0;0;0;01/03/2021
0054;01;C;01C114;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 4;6;60;14579,46;0;1410,58;523,7;01/03/2021
5078;01;C;01C114;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 4;0;0;5573,85;0;0;0;01/03/2021
0055;01;C;01C121;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 1;0;10;5215,39;0;0;99,94;01/03/2021
0069;01;C;01C121;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 1;0;10;12311,27;0;0;99,94;01/03/2021
5079;01;C;01C121;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 1;0;0;3911,54;0;0;0;01/03/2021
0056;01;C;01C122;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 2;0;27;8389,46;0;0;69,52;01/03/2021
0070;01;C;01C122;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 2;0;27;15485,32;0;0;69,52;01/03/2021
5079;01;C;01C122;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 2;0;0;3911,54;0;0;0;01/03/2021
0057;01;C;01C123;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 3;0;45;9640,93;0;0;80,19;01/03/2021
0071;01;C;01C123;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 3;0;45;16736,82;0;0;80,19;01/03/2021
5079;01;C;01C123;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 3;0;0;3911,54;0;0;0;01/03/2021
0058;01;C;01C124;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 4;15;92;13410,33;0;251,29;384,86;01/03/2021
0072;01;C;01C124;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 4;15;92;20506,21;0;251,29;588,51;01/03/2021
5079;01;C;01C124;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 4;0;0;3911,54;0;0;0;01/03/2021
0074;01;C;01C141;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 1;0;3;1365,01;0;0;203,13;01/03/2021
5080;01;C;01C141;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 1;0;0;1023,76;0;0;0;01/03/2021
0075;01;C;01C142;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 2;0;12;3193,1;0;0;410,92;01/03/2021
5080;01;C;01C142;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 2;0;0;1023,76;0;0;0;01/03/2021
0076;01;C;01C143;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 3;0;0;3990,55;0;0;0;01/03/2021
5080;01;C;01C143;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 3;0;0;1023,76;0;0;0;01/03/2021
0077;01;C;01C144;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 4;0;0;4703,49;0;0;0;01/03/2021
5080;01;C;01C144;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 4;0;0;1023,76;0;0;0;01/03/2021
0078;01;C;01C14J;Libérations de nerfs superficiels à l'exception du médian au canal carpien, en ambulatoire;0;0;1365,01;0;0;0;01/03/2021
5080;01;C;01C14J;Libérations de nerfs superficiels à l'exception du médian au canal carpien, en ambulatoire;0;0;1023,76;0;0;0;01/03/2021
0079;01;C;01C151;Libérations du médian au canal carpien, niveau 1;0;3;1015,38;0;0;215,25;01/03/2021
5081;01;C;01C151;Libérations du médian au canal carpien, niveau 1;0;0;761,54;0;0;0;01/03/2021
0080;01;C;01C152;Libérations du médian au canal carpien, niveau 2;0;11;2737,34;0;0;363,64;01/03/2021
5081;01;C;01C152;Libérations du médian au canal carpien, niveau 2;0;0;761,54;0;0;0;01/03/2021
0081;01;C;01C153;Libérations du médian au canal carpien, niveau 3;0;0;3704,72;0;0;0;01/03/2021
5081;01;C;01C153;Libérations du médian au canal carpien, niveau 3;0;0;761,54;0;0;0;01/03/2021
0082;01;C;01C154;Libérations du médian au canal carpien, niveau 4;0;0;7956,85;0;0;0;01/03/2021
5081;01;C;01C154;Libérations du médian au canal carpien, niveau 4;0;0;761,54;0;0;0;01/03/2021
0083;01;C;01C15J;Libérations du médian au canal carpien, en ambulatoire;0;0;1015,38;0;0;0;01/03/2021
5081;01;C;01C15J;Libérations du médian au canal carpien, en ambulatoire;0;0;761,54;0;0;0;01/03/2021
0189;01;K;01K021;Autres embolisations intracrâniennes et médullaires, niveau 1;0;6;7664,87;0;0;109,31;01/03/2021
5082;01;K;01K021;Autres embolisations intracrâniennes et médullaires, niveau 1;0;0;5748,65;0;0;0;01/03/2021
0190;01;K;01K022;Autres embolisations intracrâniennes et médullaires, niveau 2;0;11;8731,93;0;0;86,68;01/03/2021
5082;01;K;01K022;Autres embolisations intracrâniennes et médullaires, niveau 2;0;0;5748,65;0;0;0;01/03/2021
0191;01;K;01K023;Autres embolisations intracrâniennes et médullaires, niveau 3;0;34;10725,45;0;0;683,93;01/03/2021
5082;01;K;01K023;Autres embolisations intracrâniennes et médullaires, niveau 3;0;0;5748,65;0;0;0;01/03/2021
0192;01;K;01K024;Autres embolisations intracrâniennes et médullaires, niveau 4;0;0;17124,46;0;0;0;01/03/2021
5082;01;K;01K024;Autres embolisations intracrâniennes et médullaires, niveau 4;0;0;5748,65;0;0;0;01/03/2021
0193;01;K;01K031;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 1;0;7;4483,58;0;0;199,21;01/03/2021
5083;01;K;01K031;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 1;0;0;3362,69;0;0;0;01/03/2021
0194;01;K;01K032;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 2;0;18;8466,72;0;0;167,22;01/03/2021
5083;01;K;01K032;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 2;0;0;3362,69;0;0;0;01/03/2021
0195;01;K;01K033;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 3;0;32;11208,58;0;0;157,68;01/03/2021
5083;01;K;01K033;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 3;0;0;3362,69;0;0;0;01/03/2021
0196;01;K;01K034;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 4;12;74;17831,1;0;630,72;532,78;01/03/2021
5083;01;K;01K034;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 4;0;0;3362,69;0;0;0;01/03/2021
0197;01;K;01K04J;Injections de toxine botulique, en ambulatoire;0;0;395,99;0;0;0;01/03/2021
5084;01;K;01K04J;Injections de toxine botulique, en ambulatoire;0;0;296,99;0;0;0;01/03/2021
0198;01;K;01K05J;Séjours pour douleurs chroniques irréductibles comprenant un bloc ou une infiltration, en ambulatoire;0;0;273,05;0;0;0;01/03/2021
5085;01;K;01K05J;Séjours pour douleurs chroniques irréductibles comprenant un bloc ou une infiltration, en ambulatoire;0;0;204,79;0;0;0;01/03/2021
0199;01;K;01K06J;Affections du système nerveux sans acte opératoire avec anesthésie, en ambulatoire;0;0;965,18;0;0;0;01/03/2021
5086;01;K;01K06J;Affections du système nerveux sans acte opératoire avec anesthésie, en ambulatoire;0;0;723,89;0;0;0;01/03/2021
0200;01;K;01K071;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 1;0;37;9826,7;0;0;145,27;01/03/2021
5087;01;K;01K071;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 1;0;0;7370,03;0;0;0;01/03/2021
0201;01;K;01K072;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 2;0;40;10262,53;0;0;277,77;01/03/2021
5087;01;K;01K072;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 2;0;0;7370,03;0;0;0;01/03/2021
0202;01;K;01K073;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 3;0;53;15893,61;0;0;227,27;01/03/2021
5087;01;K;01K073;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 3;0;0;7370,03;0;0;0;01/03/2021
0203;01;K;01K074;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 4;9;93;24984,16;0;1515,09;671,36;01/03/2021
5087;01;K;01K074;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 4;0;0;7370,03;0;0;0;01/03/2021
0204;01;M;01M041;Méningites virales, niveau 1;0;7;1787,45;0;0;156,55;01/03/2021
5088;01;M;01M041;Méningites virales, niveau 1;0;0;529,25;0;0;0;01/03/2021
0205;01;M;01M042;Méningites virales, niveau 2;0;13;3523,42;0;0;134,26;01/03/2021
5088;01;M;01M042;Méningites virales, niveau 2;0;0;529,25;0;0;0;01/03/2021
0206;01;M;01M043;Méningites virales, niveau 3;6;36;6611,32;0;1029,3;146,4;01/03/2021
5088;01;M;01M043;Méningites virales, niveau 3;0;0;529,25;0;0;0;01/03/2021
0207;01;M;01M044;Méningites virales, niveau 4;7;64;10710,56;0;1366,41;381,39;01/03/2021
5088;01;M;01M044;Méningites virales, niveau 4;0;0;529,25;0;0;0;01/03/2021
0333;01;M;01M04T;Méningites virales, très courte durée;0;0;705,67;0;0;0;01/03/2021
0348;01;M;01M04T;Méningites virales, très courte durée;0;0;403,81;0;0;0;01/03/2021
5088;01;M;01M04T;Méningites virales, très courte durée;0;0;529,25;0;0;0;01/03/2021
0208;01;M;01M051;Infections du système nerveux à l'exception des méningites virales, niveau 1;0;11;2753,35;0;0;132,33;01/03/2021
5089;01;M;01M051;Infections du système nerveux à l'exception des méningites virales, niveau 1;0;0;659,53;0;0;0;01/03/2021
0209;01;M;01M052;Infections du système nerveux à l'exception des méningites virales, niveau 2;4;34;5796,86;0;2029,01;144,39;01/03/2021
5089;01;M;01M052;Infections du système nerveux à l'exception des méningites virales, niveau 2;0;0;659,53;0;0;0;01/03/2021
0210;01;M;01M053;Infections du système nerveux à l'exception des méningites virales, niveau 3;0;35;8316,55;0;0;101,21;01/03/2021
5089;01;M;01M053;Infections du système nerveux à l'exception des méningites virales, niveau 3;0;0;659,53;0;0;0;01/03/2021
0211;01;M;01M054;Infections du système nerveux à l'exception des méningites virales, niveau 4;15;90;13883,17;0;371,11;333,89;01/03/2021
5089;01;M;01M054;Infections du système nerveux à l'exception des méningites virales, niveau 4;0;0;659,53;0;0;0;01/03/2021
0212;01;M;01M05T;Infections du système nerveux à l'exception des méningites virales, très courte durée;0;0;879,37;0;0;0;01/03/2021
5006;01;M;01M05T;Infections du système nerveux à l'exception des méningites virales, très courte durée;0;0;466,61;0;0;0;01/03/2021
5089;01;M;01M05T;Infections du système nerveux à l'exception des méningites virales, très courte durée;0;0;659,53;0;0;0;01/03/2021
0213;01;M;01M071;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 1;0;8;1581,84;0;0;124,72;01/03/2021
5090;01;M;01M071;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 1;0;0;513,06;0;0;0;01/03/2021
0214;01;M;01M072;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 2;5;29;4201,01;0;873,06;126,4;01/03/2021
5090;01;M;01M072;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 2;0;0;513,06;0;0;0;01/03/2021
0215;01;M;01M073;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 3;5;30;5337,52;0;757,67;80,48;01/03/2021
5090;01;M;01M073;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 3;0;0;513,06;0;0;0;01/03/2021
0216;01;M;01M074;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 4;9;52;7108,16;0;295,11;266,98;01/03/2021
5090;01;M;01M074;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 4;0;0;513,06;0;0;0;01/03/2021
0217;01;M;01M07T;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, très courte durée;0;0;684,08;0;0;0;01/03/2021
5007;01;M;01M07T;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, très courte durée;0;0;352,93;0;0;0;01/03/2021
5090;01;M;01M07T;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, très courte durée;0;0;513,06;0;0;0;01/03/2021
0218;01;M;01M081;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 1;0;7;1534,66;0;0;134,31;01/03/2021
5091;01;M;01M081;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 1;0;0;469,77;0;0;0;01/03/2021
0219;01;M;01M082;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 2;0;19;4081,03;0;0;115,62;01/03/2021
5091;01;M;01M082;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 2;0;0;469,77;0;0;0;01/03/2021
0220;01;M;01M083;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 3;0;33;6177,78;0;0;102,33;01/03/2021
5091;01;M;01M083;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 3;0;0;469,77;0;0;0;01/03/2021
0221;01;M;01M084;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 4;7;69;9861,85;0;1228,02;299,7;01/03/2021
5091;01;M;01M084;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 4;0;0;469,77;0;0;0;01/03/2021
0222;01;M;01M08T;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, très courte durée;0;0;626,36;0;0;0;01/03/2021
5008;01;M;01M08T;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, très courte durée;0;0;352,93;0;0;0;01/03/2021
5091;01;M;01M08T;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, très courte durée;0;0;469,77;0;0;0;01/03/2021
0223;01;M;01M091;Affections et lésions du rachis et de la moelle, niveau 1;0;7;1663,08;0;0;134,27;01/03/2021
5092;01;M;01M091;Affections et lésions du rachis et de la moelle, niveau 1;0;0;445,79;0;0;0;01/03/2021
0224;01;M;01M092;Affections et lésions du rachis et de la moelle, niveau 2;0;19;4895,15;0;0;99,27;01/03/2021
5092;01;M;01M092;Affections et lésions du rachis et de la moelle, niveau 2;0;0;445,79;0;0;0;01/03/2021
0225;01;M;01M093;Affections et lésions du rachis et de la moelle, niveau 3;5;49;7873,28;0;1985,42;119,63;01/03/2021
5092;01;M;01M093;Affections et lésions du rachis et de la moelle, niveau 3;0;0;445,79;0;0;0;01/03/2021
0226;01;M;01M094;Affections et lésions du rachis et de la moelle, niveau 4;15;88;12538,98;0;311,05;307,77;01/03/2021
5092;01;M;01M094;Affections et lésions du rachis et de la moelle, niveau 4;0;0;445,79;0;0;0;01/03/2021
0227;01;M;01M09T;Affections et lésions du rachis et de la moelle, très courte durée;0;0;594,38;0;0;0;01/03/2021
5009;01;M;01M09T;Affections et lésions du rachis et de la moelle, très courte durée;0;0;302,05;0;0;0;01/03/2021
5092;01;M;01M09T;Affections et lésions du rachis et de la moelle, très courte durée;0;0;445,79;0;0;0;01/03/2021
0228;01;M;01M101;Autres affections cérébrovasculaires, niveau 1;0;8;1844,87;0;0;162,62;01/03/2021
5093;01;M;01M101;Autres affections cérébrovasculaires, niveau 1;0;0;667,72;0;0;0;01/03/2021
0229;01;M;01M102;Autres affections cérébrovasculaires, niveau 2;0;19;4121,54;0;0;153,41;01/03/2021
5093;01;M;01M102;Autres affections cérébrovasculaires, niveau 2;0;0;667,72;0;0;0;01/03/2021
0230;01;M;01M103;Autres affections cérébrovasculaires, niveau 3;6;36;6917,66;0;932,04;148,19;01/03/2021
5093;01;M;01M103;Autres affections cérébrovasculaires, niveau 3;0;0;667,72;0;0;0;01/03/2021
0231;01;M;01M104;Autres affections cérébrovasculaires, niveau 4;12;72;12252,62;0;508,09;327,77;01/03/2021
5093;01;M;01M104;Autres affections cérébrovasculaires, niveau 4;0;0;667,72;0;0;0;01/03/2021
0232;01;M;01M10T;Autres affections cérébrovasculaires, très courte durée;0;0;890,29;0;0;0;01/03/2021
5010;01;M;01M10T;Autres affections cérébrovasculaires, très courte durée;0;0;403,81;0;0;0;01/03/2021
5093;01;M;01M10T;Autres affections cérébrovasculaires, très courte durée;0;0;667,72;0;0;0;01/03/2021
0233;01;M;01M111;Affections des nerfs crâniens et rachidiens, niveau 1;0;8;2150,9;0;0;125,9;01/03/2021
5094;01;M;01M111;Affections des nerfs crâniens et rachidiens, niveau 1;0;0;510,71;0;0;0;01/03/2021
0234;01;M;01M112;Affections des nerfs crâniens et rachidiens, niveau 2;0;15;3459,42;0;0;105,56;01/03/2021
5094;01;M;01M112;Affections des nerfs crâniens et rachidiens, niveau 2;0;0;510,71;0;0;0;01/03/2021
0235;01;M;01M113;Affections des nerfs crâniens et rachidiens, niveau 3;0;36;5676,16;0;0;174,92;01/03/2021
5094;01;M;01M113;Affections des nerfs crâniens et rachidiens, niveau 3;0;0;510,71;0;0;0;01/03/2021
0236;01;M;01M114;Affections des nerfs crâniens et rachidiens, niveau 4;6;58;9524,31;0;2565,43;344,67;01/03/2021
5094;01;M;01M114;Affections des nerfs crâniens et rachidiens, niveau 4;0;0;510,71;0;0;0;01/03/2021
0237;01;M;01M11T;Affections des nerfs crâniens et rachidiens, très courte durée;0;0;680,95;0;0;0;01/03/2021
5011;01;M;01M11T;Affections des nerfs crâniens et rachidiens, très courte durée;0;0;352,93;0;0;0;01/03/2021
5094;01;M;01M11T;Affections des nerfs crâniens et rachidiens, très courte durée;0;0;510,71;0;0;0;01/03/2021
0238;01;M;01M121;Autres affections du système nerveux, niveau 1;0;7;1910,78;0;0;117,83;01/03/2021
5095;01;M;01M121;Autres affections du système nerveux, niveau 1;0;0;595,13;0;0;0;01/03/2021
0239;01;M;01M122;Autres affections du système nerveux, niveau 2;0;16;3711,3;0;0;102,73;01/03/2021
5095;01;M;01M122;Autres affections du système nerveux, niveau 2;0;0;595,13;0;0;0;01/03/2021
0240;01;M;01M123;Autres affections du système nerveux, niveau 3;0;31;6205,8;0;0;74,68;01/03/2021
5095;01;M;01M123;Autres affections du système nerveux, niveau 3;0;0;595,13;0;0;0;01/03/2021
0241;01;M;01M124;Autres affections du système nerveux, niveau 4;7;65;8744,95;0;846,38;311,62;01/03/2021
5095;01;M;01M124;Autres affections du système nerveux, niveau 4;0;0;595,13;0;0;0;01/03/2021
0242;01;M;01M12T;Autres affections du système nerveux, très courte durée;0;0;793,5;0;0;0;01/03/2021
5012;01;M;01M12T;Autres affections du système nerveux, très courte durée;0;0;403,81;0;0;0;01/03/2021
