GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
43;1;C;01C091;Pose d'un stimulateur cérébral, niveau 1;0;18;7639,07;0;0;234,04;01/03/2014
44;1;C;01C092;Pose d'un stimulateur cérébral, niveau 2;6;39;12553,9;4914,83;0;592,45;01/03/2014
45;1;C;01C093;Pose d'un stimulateur cérébral, niveau 3;0;0;18058,18;0;0;0;01/03/2014
46;1;C;01C094;Pose d'un stimulateur cérébral, niveau 4;0;0;22958,27;0;0;0;01/03/2014
47;1;C;01C101;Pose d'un stimulateur médullaire, niveau 1;0;9;2181,83;0;0;351,19;01/03/2014
48;1;C;01C102;Pose d'un stimulateur médullaire, niveau 2;0;17;4991,37;0;0;534,79;01/03/2014
49;1;C;01C103;Pose d'un stimulateur médullaire, niveau 3;0;0;8585,03;0;0;0;01/03/2014
50;1;C;01C104;Pose d'un stimulateur médullaire, niveau 4;0;0;10914,59;0;0;0;01/03/2014
51;1;C;01C111;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 1;0;14;7058,13;0;0;150,1;01/03/2014
52;1;C;01C112;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 2;4;21;9978,87;2920,73;0;102,16;01/03/2014
53;1;C;01C113;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 3;7;39;12089,67;2110,8;0;89,2;01/03/2014
54;1;C;01C114;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 4;6;60;13962,92;1873,24;0;430,3;01/03/2014
55;1;C;01C121;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 1;0;16;4974,02;0;0;116,46;01/03/2014
56;1;C;01C122;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 2;5;36;8578,47;3604,45;0;60,48;01/03/2014
57;1;C;01C123;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 3;5;45;9122,79;544,32;0;100,04;01/03/2014
58;1;C;01C124;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 4;15;92;13824,89;4702,1;0;280,19;01/03/2014
65;1;C;01C041;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 1;0;19;12321,95;0;0;142,88;01/03/2014
66;1;C;01C042;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 2;5;29;16516,26;4194,31;0;106,49;01/03/2014
67;1;C;01C043;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 3;6;49;20793,83;4277,57;0;68,14;01/03/2014
68;1;C;01C044;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 4;12;105;24609,57;3815,74;0;439,2;01/03/2014
69;1;C;01C121;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 1;0;16;11717,39;0;0;116,46;01/03/2014
70;1;C;01C122;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 2;5;36;15321,84;3604,45;0;60,48;01/03/2014
71;1;C;01C123;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 3;5;45;15866,16;544,32;0;100,04;01/03/2014
72;1;C;01C124;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 4;15;92;20568,26;4702,1;0;416,86;01/03/2014
73;1;C;01C10J;Pose d'un stimulateur médullaire, en ambulatoire;0;0;2181,83;0;0;0;01/03/2014
74;1;C;01C141;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 1;0;4;895,95;0;0;259,47;01/03/2014
75;1;C;01C142;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 2;0;12;2971,71;0;0;428,97;01/03/2014
76;1;C;01C143;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 3;0;0;3763,66;0;0;0;01/03/2014
77;1;C;01C144;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 4;0;0;4436,06;0;0;0;01/03/2014
78;1;C;01C14J;Libérations de nerfs superficiels à l'exception du médian au canal carpien, en ambulatoire;0;0;895,95;0;0;0;01/03/2014
79;1;C;01C151;Libérations du médian au canal carpien, niveau 1;0;3;969,53;0;0;153,99;01/03/2014
80;1;C;01C152;Libérations du médian au canal carpien, niveau 2;0;14;2663,45;0;0;342,68;01/03/2014
81;1;C;01C153;Libérations du médian au canal carpien, niveau 3;0;0;3499,57;0;0;0;01/03/2014
82;1;C;01C154;Libérations du médian au canal carpien, niveau 4;0;0;7516,25;0;0;0;01/03/2014
83;1;C;01C15J;Libérations du médian au canal carpien, en ambulatoire;0;0;969,53;0;0;0;01/03/2014
189;1;M;01K021;Autres embolisations intracrâniennes et médullaires, niveau 1;2;11;7381,24;0;2379,96;120,91;01/03/2014
190;1;M;01K022;Autres embolisations intracrâniennes et médullaires, niveau 2;0;18;8273,8;0;0;118,02;01/03/2014
191;1;M;01K023;Autres embolisations intracrâniennes et médullaires, niveau 3;0;34;10162,14;0;0;553,45;01/03/2014
192;1;M;01K024;Autres embolisations intracrâniennes et médullaires, niveau 4;0;0;16189,19;0;0;0;01/03/2014
193;1;M;01K031;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 1;2;11;4516,63;0;939,83;143,64;01/03/2014
194;1;M;01K032;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 2;0;22;8350,55;0;0;81,04;01/03/2014
195;1;M;01K033;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 3;6;58;11267,94;2917,39;0;358,93;01/03/2014
196;1;M;01K034;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 4;12;74;17774,53;6506,59;0;449,76;01/03/2014
197;1;M;01K04J;Injections de toxine botulique, en ambulatoire;0;0;375,55;0;0;0;01/03/2014
198;1;M;01K05J;Séjours pour douleurs chroniques rebelles comprenant un bloc ou une infiltration, en ambulatoire;0;0;263,62;0;0;0;01/03/2014
199;1;M;01K06J;Affections du système nerveux sans acte opératoire avec anesthésie, en ambulatoire;0;0;915,12;0;0;0;01/03/2014
200;1;M;01K071;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 1;5;37;9391,64;0;1442,56;117,69;01/03/2014
201;1;M;01K072;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 2;7;40;9744,7;353,06;0;266,99;01/03/2014
202;1;M;01K073;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 3;9;53;15378,82;5634,12;0;212,91;01/03/2014
203;1;M;01K074;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 4;9;93;23895,34;8516,52;0;479,4;01/03/2014
204;1;M;01M041;Méningites virales, niveau 1;0;9;1938,32;0;0;157,81;01/03/2014
205;1;M;01M042;Méningites virales, niveau 2;0;21;4158,85;0;0;150,21;01/03/2014
206;1;M;01M043;Méningites virales, niveau 3;6;36;6498,95;2340,1;0;147,1;01/03/2014
207;1;M;01M044;Méningites virales, niveau 4;7;64;10617,86;4118,91;0;307,54;01/03/2014
208;1;M;01M051;Infections du système nerveux à l'exception des méningites virales, niveau 1;0;13;2639,11;0;0;142,03;01/03/2014
209;1;M;01M052;Infections du système nerveux à l'exception des méningites virales, niveau 2;4;34;5621,84;2982,73;0;155,1;01/03/2014
210;1;M;01M053;Infections du système nerveux à l'exception des méningites virales, niveau 3;5;44;8133,34;2511,49;0;134,22;01/03/2014
211;1;M;01M054;Infections du système nerveux à l'exception des méningites virales, niveau 4;15;90;14307,6;6174,26;0;298,04;01/03/2014
212;1;M;01M05T;Infections du système nerveux à l'exception des méningites virales, très courte durée;0;0;634,53;0;0;0;01/03/2014
213;1;M;01M071;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 1;0;12;2139,96;0;0;117,97;01/03/2014
214;1;M;01M072;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 2;5;29;4253,96;2113,99;0;113,25;01/03/2014
215;1;M;01M073;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 3;6;36;5155,48;901,52;0;106,46;01/03/2014
216;1;M;01M074;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 4;9;52;6858,82;1703,34;0;247,1;01/03/2014
217;1;M;01M07T;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, très courte durée;0;0;446,12;0;0;0;01/03/2014
218;1;M;01M081;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 1;0;9;1474,19;0;0;132,45;01/03/2014
219;1;M;01M082;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 2;0;30;4255,7;0;0;134,04;01/03/2014
220;1;M;01M083;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 3;0;38;6017,05;0;0;111,81;01/03/2014
221;1;M;01M084;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 4;7;69;9483,16;3466,11;0;256,3;01/03/2014
222;1;M;01M08T;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, très courte durée;0;0;507,7;0;0;0;01/03/2014
223;1;M;01M091;Affections et lésions du rachis et de la moelle, niveau 1;0;7;1577,6;0;0;137,98;01/03/2014
224;1;M;01M092;Affections et lésions du rachis et de la moelle, niveau 2;0;31;5129,76;0;0;133,75;01/03/2014
225;1;M;01M093;Affections et lésions du rachis et de la moelle, niveau 3;5;49;7556,13;2426,37;0;133,27;01/03/2014
226;1;M;01M094;Affections et lésions du rachis et de la moelle, niveau 4;15;88;12753,68;5197,55;0;268,75;01/03/2014
227;1;M;01M09T;Affections et lésions du rachis et de la moelle, très courte durée;0;0;561,25;0;0;0;01/03/2014
228;1;M;01M101;Autres affections cérébrovasculaires, niveau 1;0;12;2076,82;0;0;174,12;01/03/2014
229;1;M;01M102;Autres affections cérébrovasculaires, niveau 2;5;26;5738,11;3661,29;0;117,7;01/03/2014
230;1;M;01M103;Autres affections cérébrovasculaires, niveau 3;6;36;6915,11;1177;0;155,8;01/03/2014
231;1;M;01M104;Autres affections cérébrovasculaires, niveau 4;12;72;12523,9;5608,78;0;323,74;01/03/2014
232;1;M;01M10T;Autres affections cérébrovasculaires, très courte durée;0;0;870,78;0;0;0;01/03/2014
233;1;M;01M111;Affections des nerfs crâniens et rachidiens, niveau 1;0;12;2066,49;0;0;148,17;01/03/2014
234;1;M;01M112;Affections des nerfs crâniens et rachidiens, niveau 2;4;23;3789,21;1722,72;0;141,02;01/03/2014
235;1;M;01M113;Affections des nerfs crâniens et rachidiens, niveau 3;0;36;5622,45;0;0;167,99;01/03/2014
236;1;M;01M114;Affections des nerfs crâniens et rachidiens, niveau 4;6;58;9318,34;3695,88;0;297,72;01/03/2014
237;1;M;01M11T;Affections des nerfs crâniens et rachidiens, très courte durée;0;0;554,89;0;0;0;01/03/2014
238;1;M;01M121;Autres affections du système nerveux, niveau 1;0;9;1831,23;0;0;117,22;01/03/2014
239;1;M;01M122;Autres affections du système nerveux, niveau 2;0;27;3941,26;0;0;119,08;01/03/2014
240;1;M;01M123;Autres affections du système nerveux, niveau 3;0;39;5910,63;0;0;98,29;01/03/2014
241;1;M;01M124;Autres affections du système nerveux, niveau 4;7;65;8466,19;2555,55;0;241,71;01/03/2014
242;1;M;01M12T;Autres affections du système nerveux, très courte durée;0;0;577,98;0;0;0;01/03/2014
243;1;M;01M131;Troubles de la conscience et comas d'origine non traumatique, niveau 1;0;3;927,25;0;0;106,59;01/03/2014
244;1;M;01M132;Troubles de la conscience et comas d'origine non traumatique, niveau 2;0;23;3058,99;0;0;152,21;01/03/2014
245;1;M;01M133;Troubles de la conscience et comas d'origine non traumatique, niveau 3;0;36;5037,77;0;0;169,14;01/03/2014
246;1;M;01M134;Troubles de la conscience et comas d'origine non traumatique, niveau 4;0;63;9604,43;0;0;283,09;01/03/2014
247;1;M;01M151;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 1;0;16;2381,23;0;0;129,14;01/03/2014
248;1;M;01M152;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 2;0;21;3130,91;0;0;118,74;01/03/2014
249;1;M;01M153;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 3;0;31;4318,33;0;0;253,57;01/03/2014
250;1;M;01M154;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 4;0;42;7337,12;0;0;323,43;01/03/2014
251;1;M;01M161;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 1;0;14;2242,82;0;0;177,92;01/03/2014
252;1;M;01M162;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 2;0;18;3008,58;0;0;173,42;01/03/2014
253;1;M;01M163;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 3;5;30;5089,62;2081,04;0;226,87;01/03/2014
254;1;M;01M164;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 4;0;46;8719,49;0;0;348,41;01/03/2014
255;1;M;01M171;Sclérose en plaques et ataxie cérébelleuse, niveau 1;2;8;1359,56;0;452,07;129,72;01/03/2014
256;1;M;01M172;Sclérose en plaques et ataxie cérébelleuse, niveau 2;0;23;3305,36;0;0;142,93;01/03/2014
257;1;M;01M173;Sclérose en plaques et ataxie cérébelleuse, niveau 3;0;38;5918,39;0;0;128,27;01/03/2014
258;1;M;01M174;Sclérose en plaques et ataxie cérébelleuse, niveau 4;7;70;10023,16;4104,77;0;267,89;01/03/2014
259;1;M;01M17T;Sclérose en plaques et ataxie cérébelleuse, très courte durée;0;0;455,42;0;0;0;01/03/2014
260;1;C;01M181;Lésions traumatiques intracrâniennes sévères, niveau 1;0;15;2076,19;0;0;134,31;01/03/2014
261;1;C;01M182;Lésions traumatiques intracrâniennes sévères, niveau 2;0;27;4687,84;0;0;118,19;01/03/2014
262;1;C;01M183;Lésions traumatiques intracrâniennes sévères, niveau 3;5;47;7104,84;2417;0;116,92;01/03/2014
263;1;C;01M184;Lésions traumatiques intracrâniennes sévères, niveau 4;8;89;12015,34;4910,51;0;252,93;01/03/2014
264;1;C;01M191;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 1;0;5;1132,24;0;0;125,03;01/03/2014
265;1;C;01M192;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 2;0;24;3507,9;0;0;140,46;01/03/2014
266;1;C;01M193;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 3;0;36;5193,37;0;0;150,12;01/03/2014
267;1;C;01M194;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 4;8;60;8796,29;3602,92;0;271,32;01/03/2014
268;1;C;01M201;Commotions cérébrales, niveau 1;0;0;690,79;0;0;0;01/03/2014
269;1;C;01M202;Commotions cérébrales, niveau 2;0;14;2282,26;0;0;94,25;01/03/2014
270;1;C;01M203;Commotions cérébrales, niveau 3;0;24;3427,7;0;0;86,44;01/03/2014
271;1;C;01M204;Commotions cérébrales, niveau 4;0;50;5675,1;0;0;208,72;01/03/2014
272;1;M;01M211;Douleurs chroniques rebelles, niveau 1;2;10;1694,85;0;622,53;170,7;01/03/2014
273;1;M;01M212;Douleurs chroniques rebelles, niveau 2;4;18;3213,98;1519,13;0;160,47;01/03/2014
274;1;M;01M213;Douleurs chroniques rebelles, niveau 3;0;33;5621,01;0;0;249,72;01/03/2014
275;1;M;01M214;Douleurs chroniques rebelles, niveau 4;0;47;9117,09;0;0;358,56;01/03/2014
276;1;M;01M221;Migraines et céphalées, niveau 1;0;5;996,84;0;0;111,61;01/03/2014
277;1;M;01M222;Migraines et céphalées, niveau 2;0;15;2275,95;0;0;95,32;01/03/2014
278;1;M;01M223;Migraines et céphalées, niveau 3;0;25;3229,13;0;0;237,12;01/03/2014
279;1;M;01M224;Migraines et céphalées, niveau 4;0;0;5353,09;0;0;0;01/03/2014
280;1;M;01M22T;Migraines et céphalées, très courte durée;0;0;547,36;0;0;0;01/03/2014
281;1;M;01M231;Convulsions hyperthermiques, niveau 1;0;3;943,49;0;0;182,93;01/03/2014
282;1;M;01M232;Convulsions hyperthermiques, niveau 2;0;12;2589,88;0;0;374,47;01/03/2014
283;1;M;01M233;Convulsions hyperthermiques, niveau 3;0;0;3814,62;0;0;0;01/03/2014
284;1;M;01M234;Convulsions hyperthermiques, niveau 4;0;0;6315,71;0;0;0;01/03/2014
285;1;M;01M241;Epilepsie, âge inférieur à 18 ans, niveau 1;0;6;1706,67;0;0;172,64;01/03/2014
286;1;M;01M242;Epilepsie, âge inférieur à 18 ans, niveau 2;0;17;3802,68;0;0;168,17;01/03/2014
287;1;M;01M243;Epilepsie, âge inférieur à 18 ans, niveau 3;0;34;7032,21;0;0;154,44;01/03/2014
288;1;M;01M244;Epilepsie, âge inférieur à 18 ans, niveau 4;0;61;11202,05;0;0;341,95;01/03/2014
289;1;M;01M24T;Epilepsie, âge inférieur à 18 ans, très courte durée;0;0;739,59;0;0;0;01/03/2014
290;1;M;01M251;Epilepsie, âge supérieur à 17 ans, niveau 1;0;8;1511,19;0;0;117,59;01/03/2014
291;1;M;01M252;Epilepsie, âge supérieur à 17 ans, niveau 2;0;18;2687,07;0;0;121,04;01/03/2014
292;1;M;01M253;Epilepsie, âge supérieur à 17 ans, niveau 3;0;29;4223;0;0;111,31;01/03/2014
293;1;M;01M254;Epilepsie, âge supérieur à 17 ans, niveau 4;0;50;6560,51;0;0;242,81;01/03/2014
294;1;M;01M25T;Epilepsie, âge supérieur à 17 ans, très courte durée;0;0;625,21;0;0;0;01/03/2014
295;1;M;01M261;Tumeurs malignes du système nerveux, niveau 1;0;14;2686,63;0;0;155,33;01/03/2014
296;1;M;01M262;Tumeurs malignes du système nerveux, niveau 2;0;25;4924,16;0;0;127,84;01/03/2014
297;1;M;01M263;Tumeurs malignes du système nerveux, niveau 3;5;43;7225,33;2301,17;0;153,53;01/03/2014
298;1;M;01M264;Tumeurs malignes du système nerveux, niveau 4;10;62;10142,38;2917,06;0;305,09;01/03/2014
299;1;M;01M26T;Tumeurs malignes du système nerveux, très courte durée;0;0;611,95;0;0;0;01/03/2014
300;1;M;01M271;Autres tumeurs du système nerveux, niveau 1;0;9;1937,12;0;0;118,84;01/03/2014
301;1;M;01M272;Autres tumeurs du système nerveux, niveau 2;0;23;3600,91;0;0;157,96;01/03/2014
302;1;M;01M273;Autres tumeurs du système nerveux, niveau 3;6;35;5496,39;1895,48;0;293,67;01/03/2014
303;1;M;01M274;Autres tumeurs du système nerveux, niveau 4;6;48;9713,5;4217,12;0;376,82;01/03/2014
304;1;M;01M27T;Autres tumeurs du système nerveux, très courte durée;0;0;817,14;0;0;0;01/03/2014
305;1;M;01M281;Hydrocéphalies, niveau 1;0;8;1403,94;0;0;130,78;01/03/2014
306;1;M;01M282;Hydrocéphalies, niveau 2;0;26;3757,96;0;0;139,75;01/03/2014
307;1;M;01M283;Hydrocéphalies, niveau 3;0;35;5015,74;0;0;211,19;01/03/2014
308;1;M;01M284;Hydrocéphalies, niveau 4;9;52;8605,94;3590,2;0;310,07;01/03/2014
309;1;M;01M28T;Hydrocéphalies, très courte durée;0;0;518,96;0;0;0;01/03/2014
310;1;M;01M291;Anévrysmes cérébraux, niveau 1;0;4;2108,38;0;0;256,07;01/03/2014
311;1;M;01M292;Anévrysmes cérébraux, niveau 2;0;19;5949,48;0;0;566,76;01/03/2014
312;1;M;01M293;Anévrysmes cérébraux, niveau 3;0;0;8762,93;0;0;0;01/03/2014
313;1;M;01M294;Anévrysmes cérébraux, niveau 4;0;0;14508,43;0;0;0;01/03/2014
314;1;M;01M301;Accidents vasculaires intracérébraux non transitoires, niveau 1;0;19;3018,42;0;0;127,35;01/03/2014
315;1;M;01M302;Accidents vasculaires intracérébraux non transitoires, niveau 2;0;28;4699,85;0;0;114,9;01/03/2014
316;1;M;01M303;Accidents vasculaires intracérébraux non transitoires, niveau 3;7;39;6890,91;2191,06;0;85,92;01/03/2014
317;1;M;01M304;Accidents vasculaires intracérébraux non transitoires, niveau 4;8;71;9640,45;2749,55;0;252,83;01/03/2014
318;1;M;01M30T;Transferts et autres séjours courts pour accidents vasculaires intracérébraux non transitoires;0;0;674,2;0;0;0;01/03/2014
319;1;M;01M311;Autres accidents vasculaires cérébraux non transitoires, niveau 1;0;18;3019,16;0;0;138,42;01/03/2014
320;1;M;01M312;Autres accidents vasculaires cérébraux non transitoires, niveau 2;0;28;4617,48;0;0;132,3;01/03/2014
321;1;M;01M313;Autres accidents vasculaires cérébraux non transitoires, niveau 3;7;39;7205,25;2587,77;0;85,11;01/03/2014
322;1;M;01M314;Autres accidents vasculaires cérébraux non transitoires, niveau 4;6;63;9247,9;2042,66;0;272,94;01/03/2014
323;1;M;01M31T;Transferts et autres séjours courts pour autres accidents vasculaires cérébraux non transitoires;0;0;764,24;0;0;0;01/03/2014
324;1;M;01M32Z;Explorations et surveillance pour affections du système nerveux;0;0;766,11;0;0;0;01/03/2014
325;1;M;01M331;Troubles du sommeil, niveau 1;0;0;689,05;0;0;0;01/03/2014
326;1;M;01M332;Troubles du sommeil, niveau 2;0;19;1993,24;0;0;192,96;01/03/2014
327;1;M;01M333;Troubles du sommeil, niveau 3;0;23;2857,49;0;0;226,76;01/03/2014
328;1;M;01M334;Troubles du sommeil, niveau 4;0;0;4860,74;0;0;0;01/03/2014
329;1;M;01M34Z;Anomalies de la démarche d'origine neurologique;3;26;3562,9;0;994,24;253,36;01/03/2014
330;1;M;01M35Z;Symptômes et autres recours aux soins de la CMD 01;0;14;2269,82;0;0;301,7;01/03/2014
331;1;M;01M36E;Accidents vasculaires cérébraux non transitoires avec décès : séjours de moins de 2 jours;0;0;687,48;0;0;0;01/03/2014
332;1;M;01M37E;Autres affections de la CMD 01 avec décès : séjours de moins de 2 jours;0;0;650,49;0;0;0;01/03/2014
333;1;M;01M04T;Méningites virales, très courte durée;0;0;552,46;0;0;0;01/03/2014
334;1;M;01M15T;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, très courte durée;0;0;732,03;0;0;0;01/03/2014
335;1;M;01M16T;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, très courte durée;0;0;820,72;0;0;0;01/03/2014
336;1;C;01M18T;Lésions traumatiques intracrâniennes sévères, très courte durée;0;0;839,61;0;0;0;01/03/2014
337;1;M;01M21T;Douleurs chroniques rebelles, très courte durée;0;0;449,79;0;0;0;01/03/2014
338;1;M;01M34T;Anomalies de la démarche d'origine neurologique, très courte durée;0;0;580,17;0;0;0;01/03/2014
339;1;M;01M35T;Symptômes et autres recours aux soins de la CMD 01, très courte durée;0;0;555,3;0;0;0;01/03/2014
340;1;M;01M381;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 1;0;5;1144,34;0;0;74,5;01/03/2014
341;1;M;01M382;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 2;0;23;2589,01;0;0;64,14;01/03/2014
342;1;M;01M383;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 3;0;33;3230,39;0;0;101,69;01/03/2014
343;1;M;01M384;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 4;0;48;4755,71;0;0;184,78;01/03/2014
344;1;M;01M391;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 1;0;5;1214,59;0;0;181,47;01/03/2014
345;1;M;01M392;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 2;0;10;2121,91;0;0;385,46;01/03/2014
346;1;M;01M393;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 3;0;0;3336,55;0;0;0;01/03/2014
347;1;M;01M394;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 4;0;0;3943,32;0;0;0;01/03/2014
410;2;C;02C021;Interventions sur la rétine, niveau 1;0;6;2604,38;0;0;207,06;01/03/2014
411;2;C;02C022;Interventions sur la rétine, niveau 2;0;15;4467,89;0;0;544,38;01/03/2014
412;2;C;02C023;Interventions sur la rétine, niveau 3;0;0;10275,07;0;0;0;01/03/2014
413;2;C;02C024;Interventions sur la rétine, niveau 4;0;0;13450,55;0;0;0;01/03/2014
414;2;C;02C02J;Interventions sur la rétine, en ambulatoire;0;0;2604,38;0;0;0;01/03/2014
415;2;C;02C031;Interventions sur l'orbite, niveau 1;0;7;2242,56;0;0;245,78;01/03/2014
416;2;C;02C032;Interventions sur l'orbite, niveau 2;0;18;4946,16;0;0;363,77;01/03/2014
417;2;C;02C033;Interventions sur l'orbite, niveau 3;0;31;9675,12;0;0;577,34;01/03/2014
418;2;C;02C034;Interventions sur l'orbite, niveau 4;0;0;14867;0;0;0;01/03/2014
