GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
40;1;C;01C083;Interventions sur les nerfs crâniens ou périphériques et autres interventions sur le système nerveux, niveau 3;0;60;9645,56;0;0;62,1;01/03/2013
41;1;C;01C084;Interventions sur les nerfs crâniens ou périphériques et autres interventions sur le système nerveux, niveau 4;14;138;14489,09;4843,53;0;196,35;01/03/2013
42;1;C;01C08J;Interventions sur les nerfs crâniens ou périphériques et autres interventions sur le système nerveux, en ambulatoire;0;0;1956,52;0;0;0;01/03/2013
43;1;C;01C091;Pose d'un stimulateur cérébral, niveau 1;2;18;7794,84;0;2126,22;224,29;01/03/2013
44;1;C;01C092;Pose d'un stimulateur cérébral, niveau 2;6;39;12505;4710,16;0;590,14;01/03/2013
45;1;C;01C093;Pose d'un stimulateur cérébral, niveau 3;0;0;18031,93;0;0;0;01/03/2013
46;1;C;01C094;Pose d'un stimulateur cérébral, niveau 4;0;0;22924,9;0;0;0;01/03/2013
47;1;C;01C101;Pose d'un stimulateur médullaire, niveau 1;0;9;2368,81;0;0;436,91;01/03/2013
48;1;C;01C102;Pose d'un stimulateur médullaire, niveau 2;0;17;5864,09;0;0;628,3;01/03/2013
49;1;C;01C103;Pose d'un stimulateur médullaire, niveau 3;0;0;8572,55;0;0;0;01/03/2013
50;1;C;01C104;Pose d'un stimulateur médullaire, niveau 4;0;0;10898,72;0;0;0;01/03/2013
51;1;C;01C111;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 1;3;14;7463,35;0;1384,1;140,85;01/03/2013
52;1;C;01C112;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 2;4;21;9934,73;2471,37;0;102,76;01/03/2013
53;1;C;01C113;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 3;7;39;12078,79;2144,07;0;88,74;01/03/2013
54;1;C;01C114;Craniotomies pour tumeurs, âge inférieur à 18 ans, niveau 4;6;60;13942,26;1863,46;0;429,67;01/03/2013
55;1;C;01C121;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 1;3;16;5285,11;0;1093,93;112,08;01/03/2013
56;1;C;01C122;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 2;5;36;8517,14;3232,03;0;66,22;01/03/2013
57;1;C;01C123;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 3;5;45;9113,11;595,97;0;99,79;01/03/2013
58;1;C;01C124;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 4;15;92;13803,03;4689,91;0;279,75;01/03/2013
65;1;C;01C041;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 1;4;19;12530,6;0;1885,35;140,02;01/03/2013
66;1;C;01C042;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 2;5;29;16470,35;3939,74;0;106,6;01/03/2013
67;1;C;01C043;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 3;6;49;20764,41;4294,07;0;68;01/03/2013
68;1;C;01C044;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 4;12;105;24572,18;3807,77;0;438,53;01/03/2013
69;1;C;01C121;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 1;3;16;12018,68;0;2492,99;112,08;01/03/2013
70;1;C;01C122;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 2;5;36;15250,71;3232,03;0;66,22;01/03/2013
71;1;C;01C123;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 3;5;45;15846,68;595,97;0;99,79;01/03/2013
72;1;C;01C124;Craniotomies pour affections non tumorales, âge inférieur à 18 ans, niveau 4;15;92;20536,59;4689,91;0;416,22;01/03/2013
73;1;C;01C10J;Pose d'un stimulateur médullaire, en ambulatoire;0;0;1267,49;0;0;0;01/03/2013
74;1;C;01C141;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 1;0;4;898,96;0;0;258,2;01/03/2013
75;1;C;01C142;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 2;0;12;2964,54;0;0;427,93;01/03/2013
76;1;C;01C143;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 3;0;0;3758,19;0;0;0;01/03/2013
77;1;C;01C144;Libérations de nerfs superficiels à l'exception du médian au canal carpien, niveau 4;0;0;4429,61;0;0;0;01/03/2013
78;1;C;01C14J;Libérations de nerfs superficiels à l'exception du médian au canal carpien, en ambulatoire;0;0;898,96;0;0;0;01/03/2013
79;1;C;01C151;Libérations du médian au canal carpien, niveau 1;0;3;826,83;0;0;166,11;01/03/2013
80;1;C;01C152;Libérations du médian au canal carpien, niveau 2;0;14;2654;0;0;341,47;01/03/2013
81;1;C;01C153;Libérations du médian au canal carpien, niveau 3;0;0;3483,04;0;0;0;01/03/2013
82;1;C;01C154;Libérations du médian au canal carpien, niveau 4;0;0;6772,77;0;0;0;01/03/2013
83;1;C;01C15J;Libérations du médian au canal carpien, en ambulatoire;0;0;826,83;0;0;0;01/03/2013
189;1;M;01K021;Autres embolisations intracrâniennes et médullaires, niveau 1;2;11;7537,22;0;2430,25;103,51;01/03/2013
190;1;M;01K022;Autres embolisations intracrâniennes et médullaires, niveau 2;0;18;8261,77;0;0;117,84;01/03/2013
191;1;M;01K023;Autres embolisations intracrâniennes et médullaires, niveau 3;0;34;10147,1;0;0;552,63;01/03/2013
192;1;M;01K024;Autres embolisations intracrâniennes et médullaires, niveau 4;0;0;16165,66;0;0;0;01/03/2013
193;1;M;01K031;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 1;2;11;4510,07;0;938,46;143,43;01/03/2013
194;1;M;01K032;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 2;0;22;8338,41;0;0;80,92;01/03/2013
195;1;M;01K033;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 3;6;58;11251,36;2912,95;0;358,41;01/03/2013
196;1;M;01K034;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 4;12;74;17747,57;6496,21;0;449,07;01/03/2013
197;1;M;01K04J;Injections de toxine botulique, en ambulatoire;0;0;375;0;0;0;01/03/2013
198;1;M;01K05J;Séjours pour douleurs chroniques rebelles comprenant un bloc ou une infiltration, en ambulatoire;0;0;263,24;0;0;0;01/03/2013
199;1;M;01K06J;Affections du système nerveux sans acte opératoire avec anesthésie, en ambulatoire;0;0;913,79;0;0;0;01/03/2013
200;1;M;01K071;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 1;5;37;9377,99;0;1440,46;117,52;01/03/2013
201;1;M;01K072;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 2;7;40;9730,54;352,55;0;274,94;01/03/2013
202;1;M;01K073;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 3;9;53;15356,47;5625,93;0;223,65;01/03/2013
203;1;M;01K074;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 4;9;93;24302,37;8945,9;0;487,57;01/03/2013
204;1;M;01M041;Méningites virales, niveau 1;0;9;1935,57;0;0;157,19;01/03/2013
205;1;M;01M042;Méningites virales, niveau 2;0;21;4152,91;0;0;149,49;01/03/2013
206;1;M;01M043;Méningites virales, niveau 3;6;36;6483,7;2330,79;0;146,33;01/03/2013
207;1;M;01M044;Méningites virales, niveau 4;7;64;10580,92;4097,22;0;306,47;01/03/2013
208;1;M;01M051;Infections du système nerveux à l'exception des méningites virales, niveau 1;0;13;2635,19;0;0;141,82;01/03/2013
209;1;M;01M052;Infections du système nerveux à l'exception des méningites virales, niveau 2;4;34;5613,39;2978,2;0;154,58;01/03/2013
210;1;M;01M053;Infections du système nerveux à l'exception des méningites virales, niveau 3;5;44;8117,63;2504,23;0;133,74;01/03/2013
211;1;M;01M054;Infections du système nerveux à l'exception des méningites virales, niveau 4;15;90;14269,62;6151,99;0;297,24;01/03/2013
212;1;M;01M05T;Infections du système nerveux à l'exception des méningites virales, très courte durée;0;0;633,61;0;0;0;01/03/2013
213;1;M;01M071;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 1;0;12;2136,86;0;0;117,78;01/03/2013
214;1;M;01M072;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 2;5;29;4247,24;2110,38;0;113,08;01/03/2013
215;1;M;01M073;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 3;6;36;5147,52;900,28;0;106,29;01/03/2013
216;1;M;01M074;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 4;9;52;6848,09;1700,57;0;246,71;01/03/2013
217;1;M;01M07T;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, très courte durée;0;0;445,47;0;0;0;01/03/2013
218;1;M;01M081;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 1;0;9;1472,05;0;0;132,24;01/03/2013
219;1;M;01M082;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 2;0;30;4249,05;0;0;133,82;01/03/2013
220;1;M;01M083;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 3;0;38;6007,36;0;0;111,63;01/03/2013
221;1;M;01M084;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 4;7;69;9468;3460,64;0;255,89;01/03/2013
222;1;M;01M08T;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, très courte durée;0;0;506,96;0;0;0;01/03/2013
223;1;M;01M091;Affections et lésions du rachis et de la moelle, niveau 1;0;7;1575,45;0;0;137,45;01/03/2013
224;1;M;01M092;Affections et lésions du rachis et de la moelle, niveau 2;0;31;5120,94;0;0;133,12;01/03/2013
225;1;M;01M093;Affections et lésions du rachis et de la moelle, niveau 3;5;49;7545,37;2424,43;0;132,39;01/03/2013
226;1;M;01M094;Affections et lésions du rachis et de la moelle, niveau 4;15;88;12708,64;5163,27;0;267,8;01/03/2013
227;1;M;01M09T;Affections et lésions du rachis et de la moelle, très courte durée;0;0;560,43;0;0;0;01/03/2013
228;1;M;01M101;Autres affections cérébrovasculaires, niveau 1;0;12;2073,29;0;0;173,88;01/03/2013
229;1;M;01M102;Autres affections cérébrovasculaires, niveau 2;5;26;5728,96;3655,67;0;117,16;01/03/2013
230;1;M;01M103;Autres affections cérébrovasculaires, niveau 3;6;36;6900,61;1171,65;0;155,71;01/03/2013
231;1;M;01M104;Autres affections cérébrovasculaires, niveau 4;12;72;12506,05;5605,44;0;323,28;01/03/2013
232;1;M;01M10T;Autres affections cérébrovasculaires, très courte durée;0;0;940,65;0;0;0;01/03/2013
233;1;M;01M111;Affections des nerfs crâniens et rachidiens, niveau 1;0;12;2063,39;0;0;147,87;01/03/2013
234;1;M;01M112;Affections des nerfs crâniens et rachidiens, niveau 2;4;23;3783,13;1719,75;0;140,71;01/03/2013
235;1;M;01M113;Affections des nerfs crâniens et rachidiens, niveau 3;0;36;5612,32;0;0;167,35;01/03/2013
236;1;M;01M114;Affections des nerfs crâniens et rachidiens, niveau 4;6;58;9294,1;3681,78;0;296,95;01/03/2013
237;1;M;01M11T;Affections des nerfs crâniens et rachidiens, très courte durée;0;0;554,08;0;0;0;01/03/2013
238;1;M;01M121;Autres affections du système nerveux, niveau 1;0;9;1828,52;0;0;117,01;01/03/2013
239;1;M;01M122;Autres affections du système nerveux, niveau 2;0;27;3934,61;0;0;118,61;01/03/2013
240;1;M;01M123;Autres affections du système nerveux, niveau 3;0;39;5899,14;0;0;97,8;01/03/2013
241;1;M;01M124;Autres affections du système nerveux, niveau 4;7;65;8441,95;2542,81;0;241,02;01/03/2013
242;1;M;01M12T;Autres affections du système nerveux, très courte durée;0;0;577,13;0;0;0;01/03/2013
243;1;M;01M131;Troubles de la conscience et comas d'origine non traumatique, niveau 1;0;3;925,91;0;0;106,38;01/03/2013
244;1;M;01M132;Troubles de la conscience et comas d'origine non traumatique, niveau 2;0;23;3053,53;0;0;151,97;01/03/2013
245;1;M;01M133;Troubles de la conscience et comas d'origine non traumatique, niveau 3;0;36;5029,14;0;0;168,82;01/03/2013
246;1;M;01M134;Troubles de la conscience et comas d'origine non traumatique, niveau 4;0;63;9587,24;0;0;282,58;01/03/2013
247;1;M;01M151;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 1;0;16;2377,71;0;0;128,89;01/03/2013
248;1;M;01M152;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 2;0;21;3126,25;0;0;118,48;01/03/2013
249;1;M;01M153;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 3;0;31;4311,07;0;0;253,14;01/03/2013
250;1;M;01M154;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 4;0;42;7324,95;0;0;322,89;01/03/2013
251;1;M;01M161;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 1;0;14;2239,51;0;0;177,64;01/03/2013
252;1;M;01M162;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 2;0;18;3003,78;0;0;173,17;01/03/2013
253;1;M;01M163;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 3;5;30;5081,78;2078;0;226,46;01/03/2013
254;1;M;01M164;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 4;0;46;8705,2;0;0;347,83;01/03/2013
255;1;M;01M171;Sclérose en plaques et ataxie cérébelleuse, niveau 1;2;8;1357,58;0;451,41;129,54;01/03/2013
256;1;M;01M172;Sclérose en plaques et ataxie cérébelleuse, niveau 2;0;23;3300,56;0;0;142,71;01/03/2013
257;1;M;01M173;Sclérose en plaques et ataxie cérébelleuse, niveau 3;0;38;5909,02;0;0;128,09;01/03/2013
258;1;M;01M174;Sclérose en plaques et ataxie cérébelleuse, niveau 4;7;70;10007,91;4098,89;0;267,48;01/03/2013
259;1;M;01M17T;Sclérose en plaques et ataxie cérébelleuse, très courte durée;0;0;454,76;0;0;0;01/03/2013
260;1;C;01M181;Lésions traumatiques intracrâniennes sévères, niveau 1;0;15;2073,18;0;0;134,1;01/03/2013
261;1;C;01M182;Lésions traumatiques intracrâniennes sévères, niveau 2;0;27;4680,36;0;0;118;01/03/2013
262;1;C;01M183;Lésions traumatiques intracrâniennes sévères, niveau 3;5;47;7093,44;2413,09;0;116,74;01/03/2013
263;1;C;01M184;Lésions traumatiques intracrâniennes sévères, niveau 4;8;89;11996,42;4902,97;0;252,53;01/03/2013
264;1;C;01M191;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 1;0;5;1130,6;0;0;124,84;01/03/2013
265;1;C;01M192;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 2;0;24;3502,53;0;0;140,17;01/03/2013
266;1;C;01M193;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 3;0;36;5184,52;0;0;149,78;01/03/2013
267;1;C;01M194;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 4;8;60;8779,3;3594,79;0;270,79;01/03/2013
268;1;C;01M201;Commotions cérébrales, niveau 1;0;0;689,78;0;0;0;01/03/2013
269;1;C;01M202;Commotions cérébrales, niveau 2;0;14;2278,44;0;0;94,09;01/03/2013
270;1;C;01M203;Commotions cérébrales, niveau 3;0;24;3421,94;0;0;86,29;01/03/2013
271;1;C;01M204;Commotions cérébrales, niveau 4;0;50;5665,58;0;0;208,37;01/03/2013
272;1;M;01M211;Douleurs chroniques rebelles, niveau 1;2;10;1692,31;0;621,58;170,24;01/03/2013
273;1;M;01M212;Douleurs chroniques rebelles, niveau 2;4;18;3208,73;1516,42;0;159,94;01/03/2013
274;1;M;01M213;Douleurs chroniques rebelles, niveau 3;0;33;5607,8;0;0;249,31;01/03/2013
275;1;M;01M214;Douleurs chroniques rebelles, niveau 4;0;47;9098,14;0;0;357,81;01/03/2013
276;1;M;01M221;Migraines et céphalées, niveau 1;0;5;995,36;0;0;111,45;01/03/2013
277;1;M;01M222;Migraines et céphalées, niveau 2;0;15;2272,54;0;0;95,19;01/03/2013
278;1;M;01M223;Migraines et céphalées, niveau 3;0;25;3224,21;0;0;236,75;01/03/2013
279;1;M;01M224;Migraines et céphalées, niveau 4;0;0;5338,85;0;0;0;01/03/2013
280;1;M;01M22T;Migraines et céphalées, très courte durée;0;0;546,56;0;0;0;01/03/2013
281;1;M;01M231;Convulsions hyperthermiques, niveau 1;0;3;942,12;0;0;182,67;01/03/2013
282;1;M;01M232;Convulsions hyperthermiques, niveau 2;0;12;2586,12;0;0;373,93;01/03/2013
283;1;M;01M233;Convulsions hyperthermiques, niveau 3;0;0;3809,08;0;0;0;01/03/2013
284;1;M;01M234;Convulsions hyperthermiques, niveau 4;0;0;6306,53;0;0;0;01/03/2013
285;1;M;01M241;Epilepsie, âge inférieur à 18 ans, niveau 1;0;6;1704,19;0;0;172,39;01/03/2013
286;1;M;01M242;Epilepsie, âge inférieur à 18 ans, niveau 2;0;17;3797,14;0;0;167,92;01/03/2013
287;1;M;01M243;Epilepsie, âge inférieur à 18 ans, niveau 3;0;34;7021,99;0;0;154,21;01/03/2013
288;1;M;01M244;Epilepsie, âge inférieur à 18 ans, niveau 4;0;61;11185,76;0;0;341,45;01/03/2013
289;1;M;01M24T;Epilepsie, âge inférieur à 18 ans, très courte durée;0;0;738,5;0;0;0;01/03/2013
290;1;M;01M251;Epilepsie, âge supérieur à 17 ans, niveau 1;0;8;1508,92;0;0;117,37;01/03/2013
291;1;M;01M252;Epilepsie, âge supérieur à 17 ans, niveau 2;0;18;2682,66;0;0;120,75;01/03/2013
292;1;M;01M253;Epilepsie, âge supérieur à 17 ans, niveau 3;0;29;4215,55;0;0;111,01;01/03/2013
293;1;M;01M254;Epilepsie, âge supérieur à 17 ans, niveau 4;0;50;6546,73;0;0;242,3;01/03/2013
294;1;M;01M25T;Epilepsie, âge supérieur à 17 ans, très courte durée;0;0;624,29;0;0;0;01/03/2013
295;1;M;01M261;Tumeurs malignes du système nerveux, niveau 1;0;14;2682,67;0;0;154,96;01/03/2013
296;1;M;01M262;Tumeurs malignes du système nerveux, niveau 2;0;25;4916,12;0;0;127,54;01/03/2013
297;1;M;01M263;Tumeurs malignes du système nerveux, niveau 3;5;43;7211,91;2295,79;0;153,09;01/03/2013
298;1;M;01M264;Tumeurs malignes du système nerveux, niveau 4;10;62;10120,66;2908,75;0;304,44;01/03/2013
299;1;M;01M26T;Tumeurs malignes du système nerveux, très courte durée;0;0;611,06;0;0;0;01/03/2013
300;1;M;01M271;Autres tumeurs du système nerveux, niveau 1;0;9;1934,26;0;0;118,67;01/03/2013
301;1;M;01M272;Autres tumeurs du système nerveux, niveau 2;0;23;3595,68;0;0;157,69;01/03/2013
302;1;M;01M273;Autres tumeurs du système nerveux, niveau 3;6;35;5487,98;1892,3;0;293,22;01/03/2013
303;1;M;01M274;Autres tumeurs du système nerveux, niveau 4;6;48;9699,4;4211,41;0;376,27;01/03/2013
304;1;M;01M27T;Autres tumeurs du système nerveux, très courte durée;0;0;815,91;0;0;0;01/03/2013
305;1;M;01M281;Hydrocéphalies, niveau 1;0;8;1401,9;0;0;130,59;01/03/2013
306;1;M;01M282;Hydrocéphalies, niveau 2;0;26;3752,51;0;0;138,95;01/03/2013
307;1;M;01M283;Hydrocéphalies, niveau 3;0;35;5003,07;0;0;211,22;01/03/2013
308;1;M;01M284;Hydrocéphalies, niveau 4;9;52;8593,89;3590,82;0;309,64;01/03/2013
309;1;M;01M28T;Hydrocéphalies, très courte durée;0;0;518,21;0;0;0;01/03/2013
310;1;M;01M291;Anévrysmes cérébraux, niveau 1;0;4;2105,32;0;0;255,7;01/03/2013
311;1;M;01M292;Anévrysmes cérébraux, niveau 2;0;19;5940,83;0;0;565,94;01/03/2013
312;1;M;01M293;Anévrysmes cérébraux, niveau 3;0;0;8750,19;0;0;0;01/03/2013
313;1;M;01M294;Anévrysmes cérébraux, niveau 4;0;0;14487,34;0;0;0;01/03/2013
314;1;M;01M301;Accidents vasculaires intracérébraux non transitoires, niveau 1;0;19;3013,94;0;0;127,13;01/03/2013
315;1;M;01M302;Accidents vasculaires intracérébraux non transitoires, niveau 2;0;28;4692,57;0;0;114,7;01/03/2013
316;1;M;01M303;Accidents vasculaires intracérébraux non transitoires, niveau 3;7;39;6880,21;2187,64;0;85,76;01/03/2013
317;1;M;01M304;Accidents vasculaires intracérébraux non transitoires, niveau 4;8;71;9624,54;2744,32;0;252,41;01/03/2013
318;1;M;01M30T;Transferts et autres séjours courts pour accidents vasculaires intracérébraux non transitoires;0;0;673,2;0;0;0;01/03/2013
319;1;M;01M311;Autres accidents vasculaires cérébraux non transitoires, niveau 1;0;18;3014,46;0;0;138,11;01/03/2013
320;1;M;01M312;Autres accidents vasculaires cérébraux non transitoires, niveau 2;0;28;4610,05;0;0;131,98;01/03/2013
321;1;M;01M313;Autres accidents vasculaires cérébraux non transitoires, niveau 3;7;39;7192,68;2582,63;0;84,87;01/03/2013
322;1;M;01M314;Autres accidents vasculaires cérébraux non transitoires, niveau 4;6;63;9229,49;2036,81;0;272,4;01/03/2013
323;1;M;01M31T;Transferts et autres séjours courts pour autres accidents vasculaires cérébraux non transitoires;0;0;763,13;0;0;0;01/03/2013
324;1;M;01M32Z;Explorations et surveillance pour affections du système nerveux;0;0;765;0;0;0;01/03/2013
325;1;M;01M331;Troubles du sommeil, niveau 1;0;0;688,05;0;0;0;01/03/2013
326;1;M;01M332;Troubles du sommeil, niveau 2;0;19;1990,34;0;0;192,68;01/03/2013
327;1;M;01M333;Troubles du sommeil, niveau 3;0;23;2852,05;0;0;226,33;01/03/2013
328;1;M;01M334;Troubles du sommeil, niveau 4;0;0;4853,67;0;0;0;01/03/2013
329;1;M;01M34Z;Anomalies de la démarche d'origine neurologique;3;26;3557,04;0;992,57;253,31;01/03/2013
330;1;M;01M35Z;Symptômes et autres recours aux soins de la CMD 01;0;14;2266,27;0;0;301,67;01/03/2013
331;1;M;01M36E;Accidents vasculaires cérébraux non transitoires avec décès : séjours de moins de 2 jours;0;0;686,43;0;0;0;01/03/2013
332;1;M;01M37E;Autres affections de la CMD 01 avec décès : séjours de moins de 2 jours;0;0;649,54;0;0;0;01/03/2013
333;1;M;01M04T;Méningites virales, très courte durée;0;0;551,66;0;0;0;01/03/2013
334;1;M;01M15T;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, très courte durée;0;0;730,97;0;0;0;01/03/2013
335;1;M;01M16T;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, très courte durée;0;0;819,52;0;0;0;01/03/2013
336;1;C;01M18T;Lésions traumatiques intracrâniennes sévères, très courte durée;0;0;838,39;0;0;0;01/03/2013
337;1;M;01M21T;Douleurs chroniques rebelles, très courte durée;0;0;449,14;0;0;0;01/03/2013
338;1;M;01M34T;Anomalies de la démarche d'origine neurologique, très courte durée;0;0;579,33;0;0;0;01/03/2013
339;1;M;01M35T;Symptômes et autres recours aux soins de la CMD 01, très courte durée;0;0;554,49;0;0;0;01/03/2013
340;1;M;01M381;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 1;0;5;1142,68;0;0;74,39;01/03/2013
341;1;M;01M382;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 2;0;23;2585,25;0;0;64,04;01/03/2013
342;1;M;01M383;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 3;0;33;3225,69;0;0;101,54;01/03/2013
343;1;M;01M384;Autres affections neurologiques concernant majoritairement la petite enfance, niveau 4;0;48;4748,8;0;0;184,51;01/03/2013
344;1;M;01M391;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 1;0;5;1212,82;0;0;181,2;01/03/2013
345;1;M;01M392;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 2;0;10;2118,83;0;0;384,89;01/03/2013
346;1;M;01M393;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 3;0;0;3331,7;0;0;0;01/03/2013
347;1;M;01M394;Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 4;0;0;3937,59;0;0;0;01/03/2013
410;2;C;02C021;Interventions sur la rétine, niveau 1;0;6;2604,36;0;0;206,28;01/03/2013
411;2;C;02C022;Interventions sur la rétine, niveau 2;0;15;4460,87;0;0;543,52;01/03/2013
412;2;C;02C023;Interventions sur la rétine, niveau 3;0;0;10253,83;0;0;0;01/03/2013
413;2;C;02C024;Interventions sur la rétine, niveau 4;0;0;13431;0;0;0;01/03/2013
414;2;C;02C02J;Interventions sur la rétine, en ambulatoire;0;0;2604,36;0;0;0;01/03/2013
415;2;C;02C031;Interventions sur l'orbite, niveau 1;2;7;2470,09;0;475,98;224,38;01/03/2013
416;2;C;02C032;Interventions sur l'orbite, niveau 2;0;18;4938,21;0;0;495,04;01/03/2013
417;2;C;02C033;Interventions sur l'orbite, niveau 3;0;31;11382,5;0;0;679,22;01/03/2013
418;2;C;02C034;Interventions sur l'orbite, niveau 4;0;0;14845,39;0;0;0;01/03/2013
