GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
63;1;C;01C13J;Libérations du canal carpien et d'autres nerfs superficiels, en ambulatoire;0;0;785.00;0;0;0;01/03/2010
64;1;C;01C041;Craniotomies en dehors de tout traumatisme, âge supérieur à 17 ans, niveau 1;7;40;12 619.14;0;1 673.97;587.24;01/03/2010
189;1;M;01K021;Autres embolisations intracrâniennes et médullaires, niveau 1;2;11;7 841.65;0;2 563.78;1 334.63;01/03/2010
190;1;M;01K022;Autres embolisations intracrâniennes et médullaires, niveau 2;0;18;8 450.77;0;0;158.54;01/03/2010
191;1;M;01K023;Autres embolisations intracrâniennes et médullaires, niveau 3;4;34;10 344.71;1 893.94;0;563.40;01/03/2010
192;1;M;01K024;Autres embolisations intracrâniennes et médullaires, niveau 4;0;0;16 391.40;0;0;0;01/03/2010
193;1;M;01K031;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 1;3;11;4 972.33;0;1 034.65;149.55;01/03/2010
194;1;M;01K032;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 2;0;30;8 600.86;0;0;121.44;01/03/2010
195;1;M;01K033;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 3;6;58;12 001.13;3 400.27;0;179.87;01/03/2010
196;1;M;01K034;Autres actes thérapeutiques par voie vasculaire du système nerveux, niveau 4;16;97;19 016.03;7 014.90;0;363.93;01/03/2010
197;1;M;01K04J;Injections de toxine botulique, en ambulatoire;0;0;381.51;0;0;0;01/03/2010
198;1;M;01K05J;Séjours pour douleurs chroniques rebelles comprenant un bloc ou une infiltration, en ambulatoire;0;0;266.84;0;0;0;01/03/2010
199;1;M;01K06J;Affections du système nerveux sans acte opératoire avec anesthésie, en ambulatoire;0;0;925.93;0;0;0;01/03/2010
200;1;M;01K071;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 1;5;37;9 674.42;0;1 493.67;64.00;01/03/2010
201;1;M;01K072;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 2;7;40;9 866.42;192.00;0;297.91;01/03/2010
202;1;M;01K073;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 3;9;53;16 191.39;6 324.97;0;236.60;01/03/2010
203;1;M;01K074;Embolisations intracrâniennes et médullaires pour hémorragie, niveau 4;9;93;25 655.58;9 464.19;0;514.72;01/03/2010
204;1;M;01M041;Méningites virales, niveau 1;0;9;1 973.11;0;0;112.74;01/03/2010
205;1;M;01M042;Méningites virales, niveau 2;0;21;4 401.30;0;0;74.34;01/03/2010
206;1;M;01M043;Méningites virales, niveau 3;5;49;6 482.73;2 081.42;0;245.25;01/03/2010
207;1;M;01M044;Méningites virales, niveau 4;7;64;10 733.04;4 250.31;0;310.88;01/03/2010
208;1;M;01M051;Infections du système nerveux à l'exception des méningites virales, niveau 1;2;15;2 914.00;0;1 135.83;144.70;01/03/2010
209;1;M;01M052;Infections du système nerveux à l'exception des méningites virales, niveau 2;4;34;5 663.34;2 749.34;0;157.66;01/03/2010
210;1;M;01M053;Infections du système nerveux à l'exception des méningites virales, niveau 3;6;51;8 398.73;2 735.40;0;156.25;01/03/2010
211;1;M;01M054;Infections du système nerveux à l'exception des méningites virales, niveau 4;15;90;14 492.47;6 093.73;0;301.89;01/03/2010
212;1;M;01M05T;Infections du système nerveux à l'exception des méningites virales, très courte durée;0;0;642.34;0;0;0;01/03/2010
213;1;M;01M071;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 1;2;18;2 506.94;0;1 018.73;132.42;01/03/2010
214;1;M;01M072;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 2;6;32;4 360.86;1 853.91;0;149.71;01/03/2010
215;1;M;01M073;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 3;7;39;5 408.81;1 047.95;0;150.44;01/03/2010
216;1;M;01M074;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, niveau 4;9;52;7 364.50;1 955.69;0;265.31;01/03/2010
217;1;M;01M07T;Maladies dégénératives du système nerveux, âge supérieur à 79 ans, très courte durée;0;0;469.49;0;0;0;01/03/2010
218;1;M;01M081;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 1;3;11;1 908.46;0;460.59;131.32;01/03/2010
219;1;M;01M082;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 2;0;30;4 403.50;0;0;139.88;01/03/2010
220;1;M;01M083;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 3;5;44;6 449.27;2 045.76;0;136.38;01/03/2010
221;1;M;01M084;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 4;7;69;9 858.72;3 409.45;0;266.45;01/03/2010
222;1;M;01M08T;Maladies dégénératives du système nerveux, âge inférieur à 80 ans, très courte durée;0;0;526.70;0;0;0;01/03/2010
223;1;M;01M091;Affections et lésions du rachis et de la moelle, niveau 1;0;7;1 601.67;0;0;139.34;01/03/2010
224;1;M;01M092;Affections et lésions du rachis et de la moelle, niveau 2;0;31;5 267.16;0;0;133.71;01/03/2010
225;1;M;01M093;Affections et lésions du rachis et de la moelle, niveau 3;5;49;7 731.57;2 464.41;0;132.23;01/03/2010
226;1;M;01M094;Affections et lésions du rachis et de la moelle, niveau 4;15;88;12 888.59;5 157.02;0;271.59;01/03/2010
227;1;M;01M09T;Affections et lésions du rachis et de la moelle, très courte durée;0;0;567.99;0;0;0;01/03/2010
228;1;M;01M101;Autres affections cérébrovasculaires, niveau 1;3;15;2 498.47;0;335.33;159.13;01/03/2010
229;1;M;01M102;Autres affections cérébrovasculaires, niveau 2;4;31;5 434.33;2 935.86;0;131.29;01/03/2010
230;1;M;01M103;Autres affections cérébrovasculaires, niveau 3;8;45;7 272.35;1 838.02;0;210.77;01/03/2010
231;1;M;01M104;Autres affections cérébrovasculaires, niveau 4;12;72;12 963.20;5 690.86;0;335.09;01/03/2010
232;1;M;01M10T;Autres affections cérébrovasculaires, très courte durée;0;0;1 492.46;0;0;0;01/03/2010
233;1;M;01M111;Affections des nerfs crâniens et rachidiens, niveau 1;0;12;2 092.21;0;0;155.79;01/03/2010
234;1;M;01M112;Affections des nerfs crâniens et rachidiens, niveau 2;4;23;3 835.85;1 743.64;0;153.48;01/03/2010
235;1;M;01M113;Affections des nerfs crâniens et rachidiens, niveau 3;4;36;5 831.08;1 995.23;0;173.74;01/03/2010
236;1;M;01M114;Affections des nerfs crâniens et rachidiens, niveau 4;6;58;9 653.39;3 822.31;0;308.43;01/03/2010
237;1;M;01M11T;Affections des nerfs crâniens et rachidiens, très courte durée;0;0;561.68;0;0;0;01/03/2010
238;1;M;01M121;Autres affections du système nerveux, niveau 1;0;9;1 854.02;0;0;118.64;01/03/2010
239;1;M;01M122;Autres affections du système nerveux, niveau 2;0;27;3 989.45;0;0;120.03;01/03/2010
240;1;M;01M123;Autres affections du système nerveux, niveau 3;4;39;6 080.09;2 090.64;0;95.03;01/03/2010
241;1;M;01M124;Autres affections du système nerveux, niveau 4;7;65;8 550.75;2 470.65;0;244.13;01/03/2010
242;1;M;01M12T;Autres affections du système nerveux, très courte durée;0;0;585.12;0;0;0;01/03/2010
243;1;M;01M131;Troubles de la conscience et comas d'origine non traumatique, niveau 1;0;3;938.71;0;0;107.87;01/03/2010
244;1;M;01M132;Troubles de la conscience et comas d'origine non traumatique, niveau 2;0;23;3 096.08;0;0;153.68;01/03/2010
245;1;M;01M133;Troubles de la conscience et comas d'origine non traumatique, niveau 3;0;36;5 093.86;0;0;173.19;01/03/2010
246;1;M;01M134;Troubles de la conscience et comas d'origine non traumatique, niveau 4;5;63;9 769.89;4 676.03;0;287.97;01/03/2010
247;1;M;01M151;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 1;4;17;2 498.07;0;439.22;141.99;01/03/2010
248;1;M;01M152;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 2;4;22;3 248.13;750.06;0;137.54;01/03/2010
249;1;M;01M153;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 3;4;31;4 485.97;1 237.84;0;263.41;01/03/2010
250;1;M;01M154;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, niveau 4;5;42;7 427.24;2 941.27;0;327.40;01/03/2010
251;1;M;01M161;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 1;0;14;2 272.09;0;0;156.17;01/03/2010
252;1;M;01M162;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 2;4;20;3 209.11;937.02;0;208.53;01/03/2010
253;1;M;01M163;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 3;5;30;5 294.38;2 085.27;0;220.77;01/03/2010
254;1;M;01M164;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 4;5;46;8 826.75;3 532.38;0;352.69;01/03/2010
255;1;M;01M171;Sclérose en plaques et ataxie cérébelleuse, niveau 1;2;8;1 376.44;0;440.23;131.35;01/03/2010
256;1;M;01M172;Sclérose en plaques et ataxie cérébelleuse, niveau 2;0;23;3 346.65;0;0;144.70;01/03/2010
257;1;M;01M173;Sclérose en plaques et ataxie cérébelleuse, niveau 3;0;38;6 129.09;0;0;125.58;01/03/2010
258;1;M;01M174;Sclérose en plaques et ataxie cérébelleuse, niveau 4;7;70;10 147.68;4 018.60;0;271.22;01/03/2010
259;1;M;01M17T;Sclérose en plaques et ataxie cérébelleuse, très courte durée;0;0;495.98;0;0;0;01/03/2010
260;1;C;01M181;Lésions traumatiques intracrâniennes sévères, niveau 1;0;15;2 102.13;0;0;135.97;01/03/2010
261;1;C;01M182;Lésions traumatiques intracrâniennes sévères, niveau 2;4;34;4 974.42;2 872.28;0;130.72;01/03/2010
262;1;C;01M183;Lésions traumatiques intracrâniennes sévères, niveau 3;5;47;7 347.06;2 372.64;0;114.69;01/03/2010
263;1;C;01M184;Lésions traumatiques intracrâniennes sévères, niveau 4;8;89;12 164.23;4 817.17;0;256.06;01/03/2010
264;1;C;01M191;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 1;0;5;1 146.41;0;0;126.55;01/03/2010
265;1;C;01M192;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 2;0;24;3 550.96;0;0;148.64;01/03/2010
266;1;C;01M193;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 3;4;36;5 376.69;1 825.73;0;146.89;01/03/2010
267;1;C;01M194;Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 4;8;60;8 901.93;3 525.25;0;274.57;01/03/2010
268;1;C;01M201;Commotions cérébrales, niveau 1;0;0;699.41;0;0;0;01/03/2010
269;1;C;01M202;Commotions cérébrales, niveau 2;0;14;2 310.26;0;0;95.40;01/03/2010
270;1;C;01M203;Commotions cérébrales, niveau 3;0;24;3 469.73;0;0;87.50;01/03/2010
271;1;C;01M204;Commotions cérébrales, niveau 4;5;50;5 744.69;2 274.96;0;211.28;01/03/2010
272;1;M;01M211;Douleurs chroniques rebelles, niveau 1;2;10;1 712.63;0;618.37;189.92;01/03/2010
273;1;M;01M212;Douleurs chroniques rebelles, niveau 2;4;18;3 338.35;1 625.72;0;182.83;01/03/2010
274;1;M;01M213;Douleurs chroniques rebelles, niveau 3;4;33;6 080.84;2 742.49;0;284.67;01/03/2010
275;1;M;01M214;Douleurs chroniques rebelles, niveau 4;5;47;10 066.19;3 985.35;0;395.88;01/03/2010
276;1;M;01M221;Migraines et céphalées, niveau 1;0;5;1 009.24;0;0;112.95;01/03/2010
277;1;M;01M222;Migraines et céphalées, niveau 2;0;15;2 304.00;0;0;96.41;01/03/2010
278;1;M;01M223;Migraines et céphalées, niveau 3;0;25;3 268.15;0;0;239.98;01/03/2010
279;1;M;01M224;Migraines et céphalées, niveau 4;0;0;5 413.46;0;0;0;01/03/2010
280;1;M;01M22T;Migraines et céphalées, très courte durée;0;0;554.18;0;0;0;01/03/2010
281;1;M;01M231;Convulsions hyperthermiques, niveau 1;0;3;955.28;0;0;185.22;01/03/2010
282;1;M;01M232;Convulsions hyperthermiques, niveau 2;0;12;2 622.24;0;0;379.15;01/03/2010
283;1;M;01M233;Convulsions hyperthermiques, niveau 3;0;0;3 862.27;0;0;0;01/03/2010
284;1;M;01M234;Convulsions hyperthermiques, niveau 4;0;0;6 394.60;0;0;0;01/03/2010
285;1;M;01M241;Epilepsie, âge inférieur à 18 ans, niveau 1;0;6;1 727.99;0;0;166.89;01/03/2010
286;1;M;01M242;Epilepsie, âge inférieur à 18 ans, niveau 2;0;17;4 427.01;0;0;124.40;01/03/2010
287;1;M;01M243;Epilepsie, âge inférieur à 18 ans, niveau 3;0;34;6 541.89;0;0;161.67;01/03/2010
288;1;M;01M244;Epilepsie, âge inférieur à 18 ans, niveau 4;5;61;10 907.10;4 365.21;0;332.94;01/03/2010
289;1;M;01M24T;Epilepsie, âge inférieur à 18 ans, très courte durée;0;0;748.82;0;0;0;01/03/2010
290;1;M;01M251;Epilepsie, âge supérieur 17 ans, niveau 1;0;8;1 529.99;0;0;119.00;01/03/2010
291;1;M;01M252;Epilepsie, âge supérieur 17 ans, niveau 2;0;18;2 720.02;0;0;122.34;01/03/2010
292;1;M;01M253;Epilepsie, âge supérieur 17 ans, niveau 3;0;29;4 274.07;0;0;112.42;01/03/2010
293;1;M;01M254;Epilepsie, âge supérieur 17 ans, niveau 4;5;50;6 634.83;2 360.75;0;245.56;01/03/2010
294;1;M;01M25T;Epilepsie, âge supérieur 17 ans, très courte durée;0;0;632.87;0;0;0;01/03/2010
295;1;M;01M261;Tumeurs malignes du système nerveux, niveau 1;0;16;2 732.63;0;0;142.61;01/03/2010
296;1;M;01M262;Tumeurs malignes du système nerveux, niveau 2;4;35;5 442.29;2 709.66;0;183.87;01/03/2010
297;1;M;01M263;Tumeurs malignes du système nerveux, niveau 3;5;43;7 350.86;1 908.57;0;160.84;01/03/2010
298;1;M;01M264;Tumeurs malignes du système nerveux, niveau 4;10;62;10 406.82;3 055.96;0;313.04;01/03/2010
299;1;M;01M26T;Tumeurs malignes du système nerveux, très courte durée;0;0;615.47;0;0;0;01/03/2010
300;1;M;01M271;Autres tumeurs du système nerveux, niveau 1;0;9;1 999.90;0;0;125.33;01/03/2010
301;1;M;01M272;Autres tumeurs du système nerveux, niveau 2;0;23;3 754.54;0;0;181.97;01/03/2010
302;1;M;01M273;Autres tumeurs du système nerveux, niveau 3;6;35;5 938.21;2 183.66;0;299.46;01/03/2010
303;1;M;01M274;Autres tumeurs du système nerveux, niveau 4;6;48;9 831.23;3 893.02;0;381.38;01/03/2010
304;1;M;01M27T;Autres tumeurs du système nerveux, très courte durée;0;0;916.44;0;0;0;01/03/2010
305;1;M;01M281;Hydrocéphalies, niveau 1;0;8;1 448.93;0;0;134.55;01/03/2010
306;1;M;01M282;Hydrocéphalies, niveau 2;0;26;3 870.78;0;0;154.70;01/03/2010
307;1;M;01M283;Hydrocéphalies, niveau 3;4;35;5 263.11;1 392.33;0;202.99;01/03/2010
308;1;M;01M284;Hydrocéphalies, niveau 4;9;52;8 713.92;3 450.81;0;313.97;01/03/2010
309;1;M;01M28T;Hydrocéphalies, très courte durée;0;0;525.45;0;0;0;01/03/2010
310;1;M;01M291;Anévrysmes cérébraux, niveau 1;0;4;2 194.47;0;0;255.29;01/03/2010
311;1;M;01M292;Anévrysmes cérébraux, niveau 2;0;19;6 023.79;0;0;573.84;01/03/2010
312;1;M;01M293;Anévrysmes cérébraux, niveau 3;0;0;8 872.38;0;0;0;01/03/2010
313;1;M;01M294;Anévrysmes cérébraux, niveau 4;0;0;14 689.64;0;0;0;01/03/2010
314;1;M;01M301;Accidents vasculaires intracérébraux non transitoires, niveau 1;3;20;3 148.62;0;822.01;129.73;01/03/2010
315;1;M;01M302;Accidents vasculaires intracérébraux non transitoires, niveau 2;4;33;4 871.48;1 722.86;0;128.77;01/03/2010
316;1;M;01M303;Accidents vasculaires intracérébraux non transitoires, niveau 3;5;45;6 898.14;2 026.66;0;110.25;01/03/2010
317;1;M;01M304;Accidents vasculaires intracérébraux non transitoires, niveau 4;8;71;9 764.60;2 866.46;0;256.09;01/03/2010
318;1;M;01M30T;Transferts et autres séjours courts pour accidents vasculaires intracérébraux non transitoires;0;0;682.60;0;0;0;01/03/2010
319;1;M;01M311;Autres accidents vasculaires cérébraux non transitoires, niveau 1;0;18;3 062.42;0;0;116.07;01/03/2010
320;1;M;01M312;Autres accidents vasculaires cérébraux non transitoires, niveau 2;4;33;4 803.54;1 741.12;0;151.88;01/03/2010
321;1;M;01M313;Autres accidents vasculaires cérébraux non transitoires, niveau 3;5;44;7 172.97;2 369.43;0;115.11;01/03/2010
322;1;M;01M314;Autres accidents vasculaires cérébraux non transitoires, niveau 4;6;63;9 360.01;2 187.04;0;276.25;01/03/2010
323;1;M;01M31T;Transferts et autres séjours courts pour autres accidents vasculaires cérébraux non transitoires;0;0;773.79;0;0;0;01/03/2010
324;1;M;01M32Z;Explorations et surveillance pour affections du système nerveux;0;0;770.80;0;0;0;01/03/2010
325;1;M;01M331;Troubles du sommeil, niveau 1;0;0;735.21;0;0;0;01/03/2010
326;1;M;01M332;Troubles du sommeil, niveau 2;0;19;2 018.14;0;0;195.37;01/03/2010
327;1;M;01M333;Troubles du sommeil, niveau 3;0;0;2 972.50;0;0;0;01/03/2010
328;1;M;01M334;Troubles du sommeil, niveau 4;0;0;4 921.45;0;0;0;01/03/2010
329;1;M;01M34Z;Anomalies de la démarche d'origine neurologique;3;26;3 606.48;0;1 006.37;256.83;01/03/2010
330;1;M;01M35Z;Symptômes et autres recours aux soins de la CMD 01;0;14;2 366.15;0;0;314.97;01/03/2010
331;1;M;01M36E;Accidents vasculaires cérébraux non transitoires avec décès : séjours de moins de 2 jours;0;0;695.97;0;0;0;01/03/2010
332;1;M;01M37E;Autres affections de la CMD 01 avec décès : séjours de moins de 2 jours;0;0;658.53;0;0;0;01/03/2010
333;1;M;01M04T;Méningites virales, très courte durée;0;0;559.37;0;0;0;01/03/2010
334;1;M;01M15T;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, très courte durée;0;0;741.20;0;0;0;01/03/2010
335;1;M;01M16T;Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, très courte durée;0;0;830.90;0;0;0;01/03/2010
336;1;C;01M18T;Lésions traumatiques intracrâniennes sévères, très courte durée;0;0;850.10;0;0;0;01/03/2010
337;1;M;01M21T;Douleurs chroniques rebelles, très courte durée;0;0;475.89;0;0;0;01/03/2010
338;1;M;01M34T;Anomalies de la démarche d'origine neurologique, très courte durée;0;0;587.38;0;0;0;01/03/2010
339;1;M;01M35T;Symptômes et autres recours aux soins de la CMD 01, très courte durée;0;0;562.22;0;0;0;01/03/2010
410;2;C;02C021;Interventions sur la rétine, niveau 1;0;6;2 717.70;0;0;220.08;01/03/2010
411;2;C;02C022;Interventions sur la rétine, niveau 2;0;15;4 698.39;0;0;572.46;01/03/2010
412;2;C;02C023;Interventions sur la rétine, niveau 3;0;0;10 397.03;0;0;0;01/03/2010
413;2;C;02C024;Interventions sur la rétine, niveau 4;0;0;13 563.86;0;0;0;01/03/2010
414;2;C;02C02J;Interventions sur la rétine, en ambulatoire;0;0;1 826.20;0;0;0;01/03/2010
415;2;C;02C031;Interventions sur l'orbite, niveau 1;2;7;2 504.59;0;653.17;246.32;01/03/2010
416;2;C;02C032;Interventions sur l'orbite, niveau 2;0;18;5 214.11;0;0;486.47;01/03/2010
417;2;C;02C033;Interventions sur l'orbite, niveau 3;4;31;11 538.25;6 324.14;0;688.52;01/03/2010
418;2;C;02C034;Interventions sur l'orbite, niveau 4;0;0;15 052.69;0;0;0;01/03/2010
419;2;C;02C03J;Interventions sur l'orbite, en ambulatoire;0;0;1 198.25;0;0;0;01/03/2010
420;2;C;02C051;Interventions sur le cristallin avec ou sans vitrectomie, niveau 1;0;3;1 400.84;0;0;144.39;01/03/2010
421;2;C;02C052;Interventions sur le cristallin avec ou sans vitrectomie, niveau 2;0;17;3 746.54;0;0;168.30;01/03/2010
422;2;C;02C053;Interventions sur le cristallin avec ou sans vitrectomie, niveau 3;4;44;8 290.69;4 544.15;0;351.41;01/03/2010
423;2;C;02C054;Interventions sur le cristallin avec ou sans vitrectomie, niveau 4;0;0;10 815.95;0;0;0;01/03/2010
424;2;C;02C05J;Interventions sur le cristallin avec ou sans vitrectomie, en ambulatoire;0;0;1 400.84;0;0;0;01/03/2010
425;2;C;02C061;Interventions primaires sur l'iris, niveau 1;2;6;1 894.25;0;593.36;137.80;01/03/2010
426;2;C;02C062;Interventions primaires sur l'iris, niveau 2;0;25;4 512.53;0;0;329.65;01/03/2010
427;2;C;02C063;Interventions primaires sur l'iris, niveau 3;0;0;9 985.72;0;0;0;01/03/2010
428;2;C;02C064;Interventions primaires sur l'iris, niveau 4;0;0;13 027.27;0;0;0;01/03/2010
429;2;C;02C06J;Interventions primaires sur l'iris, en ambulatoire;0;0;707.52;0;0;0;01/03/2010
430;2;C;02C071;Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 1;0;4;1 578.35;0;0;721.46;01/03/2010
431;2;C;02C072;Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 2;0;0;3 759.99;0;0;0;01/03/2010
432;2;C;02C073;Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 3;0;0;8 320.44;0;0;0;01/03/2010
433;2;C;02C074;Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 4;0;0;10 854.76;0;0;0;01/03/2010
434;2;C;02C07J;Autres interventions extraoculaires, âge inférieur à 18 ans, en ambulatoire;0;0;712.24;0;0;0;01/03/2010
